OG BAT_1+2_gc BAT_3rd_gc BRO_1+2_gc BRO_3rd_gc BGM_1+2_gc BGM_3rd_gc
OG0006992 45.56 64.65 48.05 73.68 45.10 61.26
OG0006993 44.20 83.92 43.55 84.74 43.41 84.34
OG0006994 53.68 92.21 53.31 92.15 53.36 93.29
OG0006995 46.27 56.56 47.29 57.92 48.81 61.31
OG0006996 44.94 89.51 45.31 92.97 45.44 89.71
OG0006997 51.53 80.55 52.34 78.43 51.63 81.26
OG0006998 51.38 91.54 50.81 90.84 51.55 92.57
OG0006999 45.21 82.53 45.03 77.05 45.05 75.51
OG0007000 46.60 34.15 46.46 34.20 46.53 34.05
OG0007001 47.93 75.60 49.86 82.14 47.93 76.63
OG0007002 55.05 91.04 56.12 91.04 55.13 91.17
OG0007003 51.49 74.41 54.43 85.94 52.12 74.81
OG0007004 43.07 77.14 44.06 80.03 43.38 76.46
OG0007005 49.16 87.87 48.95 87.66 49.27 87.87
OG0007006 52.13 86.41 51.19 88.66 50.77 87.52
OG0007007 53.76 90.52 54.29 90.75 54.31 90.39
OG0007008 49.36 71.37 49.57 70.09 45.67 62.04
OG0007009 48.92 90.29 48.92 92.45 49.10 91.37
OG0007010 56.97 78.18 57.53 80.84 56.67 78.18
OG0007011 57.96 94.18 57.65 92.20 58.27 93.72
OG0007012 58.45 87.05 61.67 91.26 58.70 89.13
OG0007013 45.83 75.83 48.20 86.08 45.20 79.47
OG0007014 47.36 68.66 47.30 69.43 48.87 67.62
OG0007015 56.69 93.55 55.12 94.04 55.56 94.44
OG0007016 46.30 63.55 46.31 64.43 46.30 63.52
OG0007019 50.38 93.98 52.83 86.95 50.38 93.98
OG0007020 44.27 58.78 44.32 59.40 43.51 58.78
OG0007021 50.24 91.04 51.71 91.29 51.77 90.62
OG0007022 60.74 91.74 57.78 94.94 57.17 93.88
OG0007023 39.68 30.69 39.68 28.57 39.42 29.63
OG0007024 45.58 61.56 48.20 71.13 45.03 61.22
OG0007026 57.34 90.12 59.19 95.32 57.92 91.25
OG0007027 57.73 96.57 60.25 97.46 59.00 96.80
OG0007029 52.44 84.28 54.19 92.49 51.41 81.03
OG0007030 62.19 97.50 74.52 70.11 62.06 98.73
OG0007031 54.90 93.71 55.59 92.31 58.04 88.69
OG0007032 52.89 67.36 53.53 68.35 52.67 65.49
OG0007033 48.68 74.28 49.04 75.60 48.58 74.32
OG0007034 51.00 68.89 45.22 91.36 43.43 92.76
OG0007035 52.83 88.68 48.76 82.16 49.07 82.16
OG0007036 59.16 87.99 59.13 88.62 59.13 87.16
OG0007037 45.83 37.43 45.93 37.93 45.91 39.43
OG0007038 51.72 90.71 51.99 90.51 52.17 90.55
OG0007041 51.90 86.80 51.59 92.42 51.54 92.91
OG0007043 48.00 55.71 47.88 56.19 48.00 55.63
OG0007044 57.13 97.06 57.21 96.63 57.68 95.84
OG0007045 52.92 76.26 52.68 75.36 50.84 80.75
OG0007046 52.66 94.48 52.99 95.10 52.24 96.16
OG0007047 44.71 84.24 45.06 84.24 45.25 82.81
OG0007048 53.05 89.85 50.98 87.45 52.79 90.36
OG0007050 47.30 36.94 44.87 35.74 45.17 33.56
OG0007051 50.45 86.17 52.07 91.22 48.99 85.51
OG0007052 58.05 86.98 60.86 90.39 58.70 88.17
OG0007053 52.96 87.76 53.97 90.89 53.31 91.63
OG0007054 49.86 70.36 50.71 71.23 55.26 76.15
OG0007055 43.61 69.06 43.85 72.07 43.85 71.51
OG0007056 42.27 41.41 42.39 42.39 42.37 41.64
OG0007058 49.17 84.81 49.30 96.27 49.17 84.92
OG0007059 43.82 36.06 44.54 36.77 43.92 35.44
OG0007061 44.67 29.83 44.81 28.71 44.74 28.39
OG0007062 50.97 86.23 50.80 85.49 51.39 81.97
OG0007064 50.38 86.33 50.92 86.96 52.02 83.23
OG0007065 46.69 56.20 46.69 57.02 46.69 57.85
OG0007066 45.16 55.58 45.24 57.77 45.20 55.14
OG0007067 54.81 85.68 55.13 89.09 54.92 87.02
OG0007068 52.29 79.52 47.74 72.58 52.04 78.90
OG0007069 48.31 84.81 49.80 87.30 49.80 85.20
OG0007070 40.00 49.33 40.00 46.00 39.67 48.67
OG0007071 50.83 77.31 48.46 85.96 47.84 83.36
OG0007072 39.71 65.14 40.29 64.57 39.81 66.02
OG0007073 48.41 63.18 48.76 67.65 48.52 63.18
OG0007074 46.40 58.50 45.24 55.67 45.36 56.50
OG0007075 52.28 90.66 51.08 87.85 52.50 87.95
OG0007076 53.10 66.94 51.14 66.19 50.29 63.32
OG0007077 53.61 62.25 54.36 58.72 53.78 58.14
OG0007078 47.16 82.04 47.32 83.29 46.68 82.58
OG0007079 50.57 82.95 50.57 83.02 50.95 82.25
OG0007081 45.37 62.86 44.47 60.07 44.08 56.94
OG0007083 52.69 91.72 51.53 91.48 52.10 93.60
OG0007084 52.94 86.38 53.87 88.85 53.25 87.00
OG0007085 42.94 74.01 37.35 62.77 37.70 64.59
OG0007086 53.93 65.98 51.00 63.33 49.70 64.02
OG0007087 51.10 51.43 51.01 52.00 49.34 58.97
OG0007088 53.97 68.41 54.19 69.33 56.00 68.80
OG0007089 52.17 87.65 52.43 89.90 51.61 86.27
OG0007090 54.17 69.35 53.42 70.42 52.58 70.76
OG0007091 51.60 78.44 52.10 81.24 51.60 79.96
OG0007092 50.33 75.16 54.44 71.77 49.59 67.77
OG0007093 48.39 78.62 48.62 82.99 48.39 80.00
OG0007094 53.72 74.31 52.27 70.09 54.03 74.95
OG0007095 51.32 64.91 51.54 66.67 51.54 65.79
OG0007096 47.88 67.44 48.80 68.51 48.00 66.86
OG0007097 49.34 79.74 52.42 84.14 49.78 78.60
OG0007098 52.74 75.81 47.76 63.67 62.75 56.35
OG0007099 50.70 78.99 52.31 81.54 50.56 79.05
OG0007100 48.14 55.83 51.83 67.38 49.69 59.26
OG0007101 46.20 55.07 49.36 60.58 51.84 48.62
OG0007102 58.38 92.42 59.44 93.88 59.26 94.71
OG0007103 52.21 38.77 52.35 39.18 51.07 38.05
OG0007104 51.21 67.40 50.00 68.18 49.75 66.46
OG0007105 42.45 59.84 42.94 68.14 42.54 59.84
OG0007107 54.88 57.29 55.12 62.86 54.78 62.08
OG0007108 45.47 61.57 46.16 66.51 45.51 61.70
OG0007109 47.79 62.78 49.50 64.03 47.07 48.68
OG0007110 56.58 94.68 60.69 97.59 55.50 94.37
OG0007111 51.85 77.84 52.84 82.95 51.70 78.41
OG0007112 57.52 99.01 56.24 96.63 57.71 98.67
OG0007113 50.98 75.92 48.59 70.22 50.36 70.63
OG0007114 58.90 73.11 60.41 73.61 59.07 72.59
OG0007115 51.18 77.69 54.29 83.57 52.96 80.79
OG0007116 46.71 60.24 46.85 62.39 46.85 60.09
OG0007117 59.30 89.26 57.08 82.13 54.37 90.29
OG0007118 42.82 88.56 40.15 77.54 43.09 88.56
OG0007119 44.87 69.23 49.18 78.69 47.31 71.30
OG0007120 44.72 52.78 44.11 53.58 44.79 53.12
OG0007121 49.31 76.94 50.14 79.94 49.44 75.56
OG0007122 60.54 86.32 63.74 93.96 56.17 74.89
OG0007123 59.20 91.57 61.30 95.02 58.42 84.54
OG0007124 44.33 64.54 45.04 67.02 44.86 65.60
OG0007125 57.20 94.40 57.58 90.15 56.87 92.42
OG0007126 60.73 81.97 63.21 90.97 61.62 80.73
OG0007128 43.79 60.91 43.79 61.41 43.71 60.74
OG0007129 43.80 62.31 44.14 64.84 43.75 64.06
OG0007130 42.38 72.82 42.57 74.54 42.48 74.44
OG0007131 59.79 93.16 61.03 91.82 59.93 93.13
OG0007132 59.29 80.43 56.15 77.65 58.78 79.60
OG0007134 50.41 54.40 51.32 80.79 50.30 54.71
OG0007135 50.68 93.20 52.56 91.03 54.23 91.01
OG0007136 59.62 82.69 60.43 86.42 59.62 82.37
OG0007139 49.24 59.52 49.73 60.24 50.54 60.86
OG0007140 48.04 51.76 47.05 55.91 47.91 53.14
OG0007142 45.11 85.75 44.71 85.00 44.57 85.56
OG0007143 51.17 84.00 51.17 82.67 51.17 84.00
OG0007144 48.87 73.24 48.87 74.38 48.98 74.38
OG0007145 46.88 58.75 46.98 61.77 46.82 58.97
OG0007146 51.96 81.56 53.16 88.52 51.90 80.17
OG0007147 51.32 94.32 53.25 95.94 52.04 96.99
OG0007148 49.24 91.48 50.55 92.29 49.48 93.37
OG0007149 56.81 70.34 56.88 70.95 57.81 72.85
OG0007150 52.60 67.35 53.33 69.77 53.38 67.50
OG0007151 56.06 87.89 56.91 89.70 54.49 87.71
OG0007152 43.49 67.56 43.90 68.18 43.60 67.36
OG0007154 49.83 90.20 50.54 92.14 50.99 90.46
OG0007155 54.79 82.94 57.86 95.24 57.35 93.87
OG0007156 54.62 86.41 53.70 82.88 53.94 82.94
OG0007157 43.17 41.40 43.67 41.88 43.17 41.51
OG0007158 52.37 85.18 51.20 83.98 52.37 84.25
OG0007159 53.69 91.79 52.46 88.71 52.03 89.09
OG0007160 49.53 71.62 49.72 74.02 47.75 66.02
OG0007161 46.53 94.06 49.50 95.00 50.17 95.35
OG0007162 44.44 88.08 45.77 89.21 46.53 88.16
OG0007163 42.83 32.52 42.48 32.17 43.01 32.52
OG0007164 53.65 97.82 50.59 95.67 55.18 99.67
OG0007165 50.81 60.29 53.51 65.00 53.00 66.25
OG0007167 36.32 55.14 35.14 50.68 36.79 52.34
OG0007168 41.88 41.56 45.05 43.72 43.03 44.58
OG0007169 46.21 71.65 47.19 77.06 46.32 70.56
OG0007170 49.57 66.52 50.22 70.43 49.78 68.70
OG0007171 43.84 62.31 47.22 82.54 44.24 62.59
OG0007172 63.36 98.29 63.11 96.85 60.31 96.12
OG0007173 46.34 67.35 42.59 61.48 47.56 69.51
OG0007174 44.16 86.27 46.08 86.47 44.62 86.32
OG0007175 37.76 44.07 39.96 50.90 39.29 49.29
OG0007176 53.98 85.84 50.53 82.98 49.47 77.37
OG0007177 53.66 86.56 54.37 93.80 53.93 92.13
OG0007178 48.00 94.35 48.17 96.88 45.60 94.97
OG0007179 48.51 58.93 49.59 65.29 49.62 60.15
OG0007180 39.23 28.24 38.89 28.21 38.94 41.35
OG0007181 52.31 87.39 52.18 92.95 52.43 92.71
OG0007182 42.00 75.00 44.22 63.01 42.50 76.00
OG0007184 50.69 89.45 50.68 92.24 50.91 88.69
OG0007185 45.39 74.27 46.12 74.27 46.06 80.00
OG0007186 49.24 53.80 49.93 56.25 49.36 54.86
OG0007187 50.13 69.76 52.24 70.39 51.03 68.38
OG0007188 49.23 69.70 48.24 71.78 47.68 68.06
OG0007189 42.80 29.60 42.80 31.20 42.80 27.20
OG0007190 47.13 61.26 51.77 85.16 46.93 61.65
OG0007191 41.97 39.13 41.98 38.98 42.06 39.13
OG0007192 50.11 81.28 50.69 84.17 50.34 82.80
OG0007193 55.93 80.93 56.25 80.57 56.38 80.41
OG0007194 47.84 60.00 47.70 60.27 46.24 57.35
OG0007195 46.04 53.03 46.15 54.20 44.08 55.10
OG0007196 51.92 90.38 56.51 88.36 54.97 86.09
OG0007197 45.70 73.44 48.72 83.83 47.63 78.95
OG0007198 46.38 37.99 46.29 38.87 46.29 38.52
OG0007199 58.96 90.64 60.26 91.24 57.35 86.65
OG0007200 50.25 71.72 56.09 82.37 53.63 77.62
OG0007202 51.56 88.22 53.00 89.66 51.56 87.98
OG0007203 40.24 33.67 41.51 34.32 39.91 36.59
OG0007204 46.04 59.08 47.41 60.00 46.04 60.07
OG0007205 46.76 86.69 47.12 87.50 46.88 86.43
OG0007206 55.45 90.60 49.78 66.42 49.02 68.37
OG0007207 44.35 66.94 44.27 69.23 44.24 66.85
OG0007208 42.71 84.14 43.36 86.01 43.60 81.82
OG0007209 48.60 78.23 47.75 76.13 48.72 78.57
OG0007210 61.62 80.68 61.66 85.52 65.34 79.14
OG0007211 56.15 93.64 70.70 69.80 70.93 65.97
OG0007212 45.61 79.02 52.14 80.86 46.22 78.78
OG0007213 45.64 65.09 46.00 68.00 45.65 64.98
OG0007214 51.59 72.75 49.06 76.87 50.00 78.57
OG0007215 40.91 32.00 41.44 32.40 40.85 32.24
OG0007216 49.47 52.11 41.96 41.26 42.25 38.46
OG0007218 47.30 71.89 48.90 76.80 41.90 30.28
OG0007219 51.91 88.21 52.36 87.54 51.60 85.46
OG0007220 44.48 63.81 44.67 64.76 44.38 64.19
OG0007221 50.27 60.99 51.25 65.35 49.78 57.70
OG0007222 45.36 45.63 43.57 46.86 49.08 61.10
OG0007223 43.34 79.79 44.49 82.02 42.24 77.88
OG0007224 67.48 94.27 66.81 91.95 68.48 95.22
OG0007225 52.44 92.54 53.92 93.59 53.57 92.30
OG0007227 53.29 70.66 53.29 71.26 49.91 76.42
OG0007228 40.60 68.42 40.30 62.69 41.73 67.67
OG0007230 51.59 94.29 51.11 93.97 52.56 89.16
OG0007231 43.79 34.48 46.15 33.16 44.34 35.17
OG0007232 45.48 40.34 45.63 40.86 45.37 39.82
OG0007233 59.95 84.41 58.42 88.65 58.47 87.98
OG0007234 47.11 67.87 47.11 67.68 47.18 68.60
OG0007236 48.87 61.67 49.72 63.13 49.00 61.48
OG0007237 38.60 61.40 38.26 62.93 38.60 61.40
OG0007238 45.18 36.36 42.16 35.29 42.50 34.17
OG0007239 47.82 42.16 49.76 58.49 50.00 56.51
OG0007240 49.15 96.19 50.65 94.82 57.25 98.55
OG0007241 46.78 48.86 48.00 45.54 47.00 48.72
OG0007242 42.10 57.00 42.13 59.92 39.34 54.83
OG0007243 44.66 58.45 45.17 66.74 44.28 63.76
OG0007244 45.60 64.44 45.42 65.49 48.01 76.55
OG0007245 45.86 60.43 46.58 62.23 45.88 60.57
OG0007246 54.80 86.00 55.65 91.21 57.63 89.41
OG0007247 43.12 37.50 43.39 38.55 43.92 60.47
OG0007248 48.52 79.88 48.53 84.41 44.30 89.94
OG0007249 50.00 50.19 51.09 55.74 51.80 51.91
OG0007250 47.81 83.67 50.16 86.67 53.26 87.82
OG0007251 43.06 39.18 43.21 38.68 43.06 38.78
OG0007253 61.75 61.17 61.68 62.36 64.01 64.25
OG0007255 53.58 91.40 53.59 89.98 55.67 93.95
OG0007256 52.42 75.48 53.00 81.05 52.60 77.49
OG0007257 43.48 43.48 44.10 42.86 43.79 43.48
OG0007258 49.90 70.02 47.91 63.50 47.35 61.90
OG0007259 46.18 49.57 46.13 47.94 46.09 48.84
OG0007260 43.21 77.35 43.55 78.75 42.00 83.11
OG0007261 37.64 72.00 39.22 74.56 37.50 71.84
OG0007262 40.06 60.51 41.03 61.15 40.32 61.94
OG0007263 44.08 37.59 45.17 40.03 44.33 37.78
OG0007264 56.05 84.64 60.91 86.58 62.98 82.55
OG0007265 52.27 69.23 54.11 73.94 54.99 77.13
OG0007266 50.00 83.87 51.23 89.61 47.08 80.67
OG0007267 56.35 80.68 54.56 82.02 55.11 81.41
OG0007269 50.28 78.69 47.87 87.94 50.14 80.74
OG0007270 50.70 56.38 51.14 65.21 52.23 52.48
OG0007271 55.99 84.32 56.30 83.14 56.32 82.49
OG0007272 50.63 69.18 51.75 64.91 51.39 62.96
OG0007273 57.35 95.88 58.91 87.26 63.55 82.58
OG0007274 57.14 85.71 57.58 89.26 57.32 85.36
OG0007276 52.36 87.40 50.00 71.57 53.14 80.14
OG0007277 51.91 85.00 52.64 86.84 51.63 81.70
OG0007278 43.50 47.06 43.58 48.43 43.50 47.20
OG0007279 50.17 88.47 53.18 86.77 50.99 83.44
OG0007280 42.11 70.35 41.88 65.74 40.73 75.17
OG0007282 56.68 86.29 55.44 89.62 56.42 87.34
OG0007283 58.26 75.05 58.89 77.66 58.32 75.05
OG0007285 49.46 52.72 49.83 54.29 49.68 53.02
OG0007286 46.02 50.73 46.57 52.47 44.63 48.35
OG0007287 55.19 90.26 55.34 87.42 55.42 92.16
OG0007288 53.90 85.06 53.82 76.43 52.12 81.43
OG0007290 42.52 70.27 48.48 64.46 46.08 69.97
OG0007291 41.41 66.41 41.74 68.60 39.27 55.45
OG0007292 59.51 94.56 60.67 95.30 59.71 94.95
OG0007293 49.31 71.79 51.29 75.11 49.71 71.57
OG0007295 52.08 84.17 54.40 83.60 51.67 86.25
OG0007296 59.98 94.10 60.44 94.52 61.53 95.15
OG0007297 49.43 39.26 50.85 40.58 49.43 39.21
OG0007298 52.56 65.53 51.94 64.79 53.08 65.75
OG0007299 47.71 85.09 50.00 74.90 47.43 84.98
OG0007300 61.14 79.01 58.77 68.60 61.64 79.93
OG0007301 48.64 53.33 48.28 53.32 48.77 54.32
OG0007302 46.90 86.15 47.45 90.12 46.96 87.30
OG0007303 56.25 84.31 66.09 66.86 63.10 95.38
OG0007304 54.04 80.12 54.33 80.71 54.04 79.53
OG0007305 44.39 43.73 44.71 43.99 44.39 43.86
OG0007306 50.03 61.02 50.98 64.34 50.25 61.48
OG0007307 42.51 48.98 43.16 51.53 42.97 50.15
OG0007308 38.91 45.40 41.62 38.60 38.91 44.77
OG0007309 48.79 67.15 49.04 71.57 52.14 75.21
OG0007311 49.13 82.61 49.80 85.94 49.09 83.52
OG0007312 52.49 95.62 54.24 96.44 54.39 93.59
OG0007313 49.24 57.07 49.24 61.62 48.99 59.00
OG0007314 49.00 51.25 49.80 55.26 51.64 54.33
OG0007315 52.29 62.75 51.95 63.87 53.42 72.88
OG0007316 54.08 90.85 53.88 89.86 50.00 78.61
OG0007317 52.03 73.84 50.57 92.60 51.56 88.98
OG0007318 50.41 66.03 50.54 69.29 57.52 91.73
OG0007319 56.26 60.35 59.08 62.24 56.24 61.88
OG0007321 49.64 75.62 49.85 77.47 49.49 75.69
OG0007323 57.80 62.61 58.38 65.57 58.08 64.09
OG0007325 43.16 55.10 43.57 60.96 43.08 54.77
OG0007326 41.88 58.73 42.91 62.63 55.56 73.15
OG0007327 48.76 78.36 50.00 81.59 48.88 78.11
OG0007328 50.42 83.44 50.83 85.33 50.75 84.17
OG0007329 44.82 73.32 44.52 75.89 44.82 73.32
OG0007331 58.39 94.89 59.01 95.38 59.68 96.42
OG0007332 56.70 93.24 56.87 92.80 59.31 92.59
OG0007334 45.72 68.70 46.71 72.02 47.33 74.21
OG0007335 44.26 59.56 44.02 60.54 44.02 58.92
OG0007336 53.71 80.67 54.04 80.22 54.32 77.90
OG0007337 55.22 84.33 51.91 87.88 54.06 90.68
OG0007338 48.53 68.30 49.27 68.52 57.18 71.28
OG0007339 45.10 41.49 45.23 43.81 45.10 41.49
OG0007340 53.81 79.22 54.56 81.32 54.04 79.97
OG0007341 48.12 73.07 49.90 79.04 47.83 72.98
OG0007342 49.93 85.80 50.22 87.43 49.93 86.35
OG0007343 52.48 88.18 52.50 87.50 52.06 86.67
OG0007344 49.71 82.09 49.63 82.23 47.51 78.78
OG0007345 54.82 93.40 56.15 97.54 54.83 94.10
OG0007346 52.98 89.47 50.37 86.08 53.82 88.24
OG0007348 52.33 76.27 53.22 74.50 56.83 70.07
OG0007349 50.35 57.64 49.65 59.72 50.00 56.85
OG0007350 50.70 68.53 51.06 68.31 47.72 61.40
OG0007351 43.34 91.88 44.30 90.81 49.52 91.33
OG0007352 54.36 71.97 52.59 66.19 53.10 71.38
OG0007353 54.40 84.03 55.11 86.79 54.63 84.80
OG0007354 44.30 42.28 43.62 41.61 43.29 40.27
OG0007355 43.30 67.86 46.72 74.86 45.90 73.22
OG0007356 54.28 89.49 54.50 90.02 53.79 89.11
OG0007357 43.46 40.41 43.80 40.97 43.44 41.12
OG0007358 49.43 61.71 48.86 60.45 49.43 61.14
OG0007359 46.62 90.06 44.81 86.21 44.53 87.28
OG0007361 50.00 77.35 50.39 80.00 48.71 78.35
OG0007362 46.07 59.92 45.87 60.33 46.07 59.92
OG0007363 50.45 74.83 51.46 78.20 50.11 74.61
OG0007364 47.67 56.13 44.99 56.64 48.31 55.83
OG0007365 39.85 41.12 40.10 44.16 37.31 41.54
OG0007366 46.81 61.78 46.81 61.78 47.17 63.56
OG0007367 51.38 57.85 53.05 63.39 53.22 60.34
OG0007368 42.82 39.49 43.61 36.46 40.66 41.53
OG0007369 46.88 71.88 46.12 70.20 42.95 54.70
OG0007370 53.05 86.31 54.21 91.19 53.26 88.51
OG0007371 47.50 83.46 47.12 86.54 47.31 83.08
OG0007373 48.43 56.59 48.53 56.65 51.85 64.37
OG0007374 42.77 65.43 43.33 67.88 42.77 65.61
OG0007376 39.68 50.32 40.00 51.61 40.00 49.68
OG0007377 46.07 44.31 46.38 43.53 45.95 44.86
OG0007378 46.92 60.77 47.31 67.77 45.01 60.32
OG0007379 55.40 69.63 56.15 68.65 56.42 71.70
OG0007381 55.08 82.81 56.38 78.28 47.60 73.60
OG0007383 47.99 71.89 47.94 72.58 48.25 72.47
OG0007384 48.08 66.13 47.91 69.90 46.25 71.48
OG0007386 45.80 59.44 45.49 61.38 45.80 60.14
OG0007387 44.70 58.07 44.54 58.54 44.70 58.86
OG0007388 47.99 56.73 48.27 57.93 47.99 57.02
OG0007390 47.10 54.23 47.46 56.25 46.90 55.43
OG0007391 42.94 82.21 45.43 80.95 44.32 72.89
OG0007392 43.51 50.47 43.37 51.08 43.39 50.60
OG0007393 50.52 59.82 50.77 60.87 50.13 59.79
OG0007394 39.19 35.14 49.68 55.84 49.03 55.13
OG0007395 55.29 87.46 53.64 92.52 54.15 92.95
OG0007396 55.21 92.49 55.33 92.49 49.49 89.45
OG0007397 53.38 75.17 52.47 79.13 52.46 75.69
OG0007398 48.50 83.78 47.70 84.19 47.00 85.27
OG0007399 52.45 91.11 52.81 91.47 52.72 91.29
OG0007400 46.71 87.88 46.03 90.65 48.72 84.90
OG0007401 54.02 69.28 51.22 65.52 50.55 66.76
OG0007402 50.87 89.86 49.27 90.04 51.64 90.40
OG0007403 50.32 97.25 53.98 97.11 54.67 89.12
OG0007404 53.55 82.63 54.31 84.87 53.59 82.54
OG0007405 49.06 92.13 49.25 92.19 49.06 91.76
OG0007406 44.73 56.08 49.52 61.02 48.92 58.50
OG0007407 46.01 76.35 46.01 78.35 46.51 87.60
OG0007408 43.29 35.92 41.74 36.21 43.26 35.34
OG0007409 40.61 80.35 49.28 87.01 42.06 85.40
OG0007410 45.30 67.60 45.30 69.34 45.47 67.60
OG0007411 53.64 21.76 53.53 23.58 54.35 20.78
OG0007412 49.36 81.54 49.52 81.06 49.81 79.87
OG0007413 49.56 81.07 54.86 85.83 56.84 89.48
OG0007414 51.15 55.59 50.00 57.03 51.03 60.47
OG0007415 47.91 73.96 48.95 77.62 48.25 76.92
OG0007416 49.20 79.67 50.78 85.73 48.97 78.44
OG0007417 46.10 84.10 46.24 90.17 45.97 84.77
OG0007418 54.96 77.05 56.75 79.23 56.15 77.08
OG0007419 43.45 64.13 43.98 65.33 43.43 63.50
OG0007420 49.33 74.25 50.21 76.14 49.48 74.38
OG0007422 64.96 92.52 66.26 91.87 65.75 92.13
OG0007423 48.48 62.90 48.73 64.84 48.21 63.39
OG0007426 46.92 72.50 48.10 81.60 44.96 67.69
OG0007427 45.68 46.99 45.68 46.62 45.99 46.02
OG0007428 44.19 31.69 44.43 32.75 43.55 31.90
OG0007429 50.20 63.31 47.00 68.45 45.16 63.87
OG0007430 45.91 49.86 46.63 56.06 45.48 53.69
OG0007431 50.82 81.91 51.61 83.52 51.18 83.30
OG0007433 40.04 45.29 41.19 47.54 40.98 46.72
OG0007434 43.80 57.26 43.90 57.89 43.73 56.75
OG0007435 53.79 57.10 52.35 55.98 48.00 52.80
OG0007436 46.39 71.48 46.74 86.96 45.92 70.26
OG0007437 46.98 83.63 47.30 82.37 47.51 83.99
OG0007438 44.91 78.70 46.15 76.92 45.37 77.78
OG0007439 44.71 71.90 45.07 74.09 44.51 75.38
OG0007440 45.91 50.23 47.24 57.06 47.35 56.62
OG0007441 50.53 82.31 53.49 82.86 50.00 77.96
OG0007442 60.06 66.14 53.80 68.13 54.88 66.67
OG0007443 47.01 67.16 50.70 80.37 49.53 81.78
OG0007444 41.61 80.00 43.58 55.08 41.94 80.13
OG0007445 49.49 79.79 50.56 85.34 48.11 74.56
OG0007446 49.33 63.49 50.64 68.47 48.58 60.35
OG0007447 44.32 45.41 43.89 46.72 44.10 44.98
OG0007448 52.70 84.17 51.97 77.70 52.70 83.40
OG0007449 55.92 86.94 56.49 88.42 54.39 87.82
OG0007450 51.61 78.71 49.05 83.81 50.57 77.44
OG0007451 53.74 89.54 54.27 89.72 53.69 89.20
OG0007452 45.03 41.56 45.16 44.37 44.93 41.93
OG0007453 42.15 84.29 42.66 90.99 45.98 78.76
OG0007454 51.11 75.64 52.23 81.51 50.46 78.34
OG0007455 54.08 91.43 56.10 91.80 54.42 90.96
OG0007458 48.50 67.50 48.25 67.00 48.26 66.34
OG0007459 48.32 74.41 48.82 77.10 48.32 74.41
OG0007460 54.10 73.36 54.71 78.28 53.47 73.17
OG0007461 55.39 90.45 55.27 90.87 56.03 89.61
OG0007462 43.98 91.67 49.10 92.58 49.22 91.76
OG0007463 52.65 80.81 48.15 76.19 53.68 84.20
OG0007464 46.29 72.93 46.42 76.50 46.13 73.35
OG0007465 60.07 90.10 61.02 91.21 60.05 90.51
OG0007466 60.89 80.71 59.87 78.98 59.95 78.65
OG0007467 50.93 80.19 50.31 82.36 50.53 80.24
OG0007468 44.87 68.87 45.59 69.85 44.87 67.88
OG0007469 56.41 73.35 54.12 78.30 55.73 74.24
OG0007470 45.08 40.99 45.66 41.33 38.12 45.54
OG0007471 61.60 87.77 59.80 92.86 61.95 87.42
OG0007472 49.26 83.44 50.86 89.63 50.58 90.20
OG0007473 54.13 56.49 51.91 61.59 50.48 65.30
OG0007474 48.19 75.32 49.29 75.84 48.66 75.94
OG0007475 39.26 68.71 45.67 79.33 39.26 69.33
OG0007477 40.49 35.21 35.85 30.19 40.49 33.10
OG0007478 61.55 88.64 61.13 85.40 59.42 86.61
OG0007479 49.61 95.31 46.59 93.23 49.61 92.97
OG0007480 55.33 78.83 56.89 81.21 55.12 78.52
OG0007481 58.65 94.10 58.65 97.13 58.70 94.91
OG0007482 47.02 62.87 46.81 60.65 46.80 71.94
OG0007484 54.93 96.81 55.73 95.31 54.97 97.31
OG0007485 41.12 58.38 40.85 53.01 38.01 52.24
OG0007486 53.33 88.57 53.90 93.59 53.14 92.99
OG0007487 49.90 78.74 49.89 84.50 49.68 79.74
OG0007488 47.83 73.64 48.37 75.32 47.73 73.72
OG0007489 52.49 92.71 53.11 94.93 52.83 93.56
OG0007492 41.30 40.04 41.97 41.78 41.39 41.20
OG0007493 54.25 76.09 52.92 86.48 53.02 90.97
OG0007494 53.95 90.77 54.28 91.44 53.86 91.89
OG0007495 52.13 60.37 51.30 60.42 51.49 60.20
OG0007496 47.22 88.52 47.96 90.74 49.07 92.59
OG0007497 50.28 78.98 50.28 81.48 50.00 81.53
OG0007498 53.65 79.83 56.18 80.39 54.61 80.20
OG0007499 50.39 48.06 50.96 47.69 50.58 47.67
OG0007500 55.34 92.62 54.96 91.35 55.73 90.00
OG0007501 41.53 43.55 39.50 38.33 41.20 42.86
OG0007502 48.78 69.52 47.50 72.30 48.18 62.52
OG0007504 49.55 86.54 49.62 90.41 49.32 86.71
OG0007505 49.57 68.18 48.86 68.75 49.50 75.91
OG0007506 54.81 93.32 53.53 93.53 55.33 94.13
OG0007507 44.19 53.32 43.28 51.29 45.24 65.15
OG0007508 49.98 33.13 46.25 33.33 46.36 33.68
OG0007509 50.71 40.94 50.65 41.34 50.73 41.21
OG0007510 57.35 89.14 57.82 87.76 57.46 91.54
OG0007511 65.73 95.16 64.49 93.48 66.67 93.08
OG0007512 54.62 80.74 55.27 85.09 57.12 84.29
OG0007513 47.64 43.97 49.30 46.91 47.75 44.21
OG0007514 50.08 79.24 50.25 82.09 49.75 79.70
OG0007515 49.54 54.44 53.40 69.75 49.77 53.76
