OG BAT_W-S BAT_S-W BRO_W-S BRO_S-W BGM_W-S BGM_S-W BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0004944 1.163091 1.112595 20.05015 25.9344 0.05645106 0.1157389 NA 0.9950186 NA 0.9950221 NA 0.9950222 53.04185 49.37899 54.55243 0.1287362 0.2300743 0.1287362 0.3832402 0.3646334 0.3832402 0.4411765 0.4117647 0.4411765
OG0004945 -5.083582e-15 -9.776004e-15 24.14805 6.927577 6.928482 9.853427 NA 0.9993465 1.983626 7.2827e-05 NA 0.999345 56.49292 53.57944 57.46977 0.06334147 0.1141498 0.06334147 0.4127871 0.4047047 0.4127871 0.625 0.75 0.625
OG0004946 2.849506 2.08336 13.51385 11.49514 35.66664 25.19386 NA 0.6047605 NA 0.5224964 NA 0.02947174 50.62696 55.05798 48.16003 0.2798337 0.1709156 0.2798337 0.5008163 0.384056 0.5008163 0.88 0.84 0.88
OG0004947 9.641647e-07 1.031635 1.995341 0.02697519 0.9731504 0.004784378 NA 0.8258033 NA 0.1406012 NA 0.2008767 51.84358 51.56298 50.77023 0.1091787 0.1120892 0.1091787 0.3536007 0.3580388 0.3536007 0.4712644 0.4942529 0.4827586
OG0004948 4.773855 4.902032 9.339732 5.159697 3.100933 7.906812 NA 0.854803 NA 0.1714563 NA 0.999219 42.39678 40.72329 41.66058 0.2999235 0.3141523 0.2999235 0.4619052 0.4908821 0.4619052 0.8413793 0.8551724 0.8551724
OG0004951 4.166465 6.271554 28.80381 22.44361 6.054729 10.37 NA 0.9993753 NA 0.2280745 NA 0.9993753 33.15293 32.68989 32.98086 0.4429919 0.4651463 0.4429919 0.4801957 0.4836381 0.4801957 0.9433962 0.9433962 0.9528302
OG0004952 4.468642 6.81168 22.07686 16.31039 1.852527 2.964016 NA 0.9986181 NA 0.1425462 NA 0.9986181 34.515 35.08827 32.90605 0.5513758 0.5129198 0.5513758 0.444693 0.3920078 0.444693 0.9193548 0.9354839 0.9354839
OG0004953 0.7640985 4.611513 19.43061 11.05311 2.177281 4.167895 NA 0.999978 NA 0.03934558 NA 1 59.95804 56.65849 60.63048 0.08427445 0.1773016 0.08427445 0.4180546 0.4923614 0.4180546 0.6567164 0.7313433 0.7014925
OG0004954 2.093791e-14 6.034743e-15 1.584209 0.6791009 1.585417 0.6805048 NA 1 NA 0.4172803 NA 0.4182536 54.65683 44.59947 43.27795 0.2678918 0.3089552 0.2678918 0.3167602 0.3373327 0.3167602 0.4029851 0.4029851 0.4179104
OG0004955 7.034486 5.838832 16.77884 37.94843 16.4732 8.652697 NA 0.5341551 NA 0.9999219 NA 0.05635633 37.1618 41.0119 36.72932 0.344433 0.2929911 0.344433 0.4913601 0.4592529 0.4913601 0.7878788 0.6969697 0.7575758
OG0004957 0.7180622 7.951014 8.9932 6.113691 1.929646 1.050137 NA 0.9995353 NA 0.460467 NA 0.6410057 50.89593 47.38825 48.69471 0.197944 0.2235595 0.197944 0.3926137 0.4169082 0.3926137 0.7681159 0.826087 0.8115942
OG0004958 1.090164 2.687162 42.41102 27.26321 0.08655238 3.737346 NA 0.9999039 NA 0.02232696 NA 0.9999264 44.48999 45.24938 45.01152 0.1911393 0.1803002 0.1911393 0.4579013 0.4670782 0.4579013 0.8472906 0.8423645 0.8374384
OG0004959 0.02408434 6.17112 10.80752 4.001695 2.065257 7.25943 NA 0.9381933 NA 0.06803089 NA 0.9381933 52.47069 52.28623 53.12713 0.09566804 0.1016782 0.09566804 0.4403853 0.4446166 0.4403853 0.8214286 0.8214286 0.8392857
OG0004960 1.57213 9.729869 46.00247 7.326274 1.211819 7.376967 NA 0.999444 2.005392 3.342808e-09 NA 0.9994591 45.82867 40.62254 45.24984 0.2271212 0.3165287 0.2271212 0.4472119 0.4797683 0.4472119 0.8343949 0.9235669 0.8280255
OG0004961 0.4158895 2.285241 5.369295 12.13259 0.5914464 2.418947 NA 0.9986628 NA 0.9986635 NA 0.9986629 29.44394 28.70284 27.46361 0.5914921 0.5855617 0.5914921 0.5822406 0.5533902 0.5822406 0.9466667 0.9466667 0.96
OG0004962 3.664957 4.186985 29.36922 13.46976 11.9755 11.11854 NA 0.9999043 NA 0.009076724 NA 0.7654148 55.24497 55.1567 55.41796 0.04366551 0.04532099 0.04366551 0.4768909 0.4799925 0.4768909 0.7077465 0.7323944 0.7147887
OG0004963 -1.21165e-15 -6.964304e-13 8.077108 2.030356 2.055324 8.034691 NA 0.8675659 NA 0.04286336 NA 0.8675654 61 61 60.78808 0.05162083 0.03725518 0.05162083 0.3963307 0.3865131 0.3963307 0.547619 0.5714286 0.5357143
OG0004964 0.2050613 1.734762 28.00832 5.825645 2.646027 6.045866 NA 0.9993569 1.633227 1.761779e-05 NA 0.999357 59.76212 54.93732 59.70773 0.06362633 0.09292658 0.06362633 0.438323 0.4942232 0.438323 0.6158537 0.6829268 0.597561
OG0004965 0.02878537 2.97721 16.34722 9.436279 0.01917954 1.004068 NA 0.9772319 NA 0.07624729 NA 0.9772319 54.16453 61 54.36669 0.08627781 0.08888237 0.08627781 0.4114907 0.4248036 0.4114907 0.53125 0.578125 0.546875
OG0004966 8.938167 13.42955 34.69245 50.43764 11.63485 19.45211 NA 0.9998893 NA 0.9998942 NA 0.9997871 31.56407 30.65618 30.96528 0.5306099 0.527135 0.5306099 0.5379516 0.5311231 0.5379516 0.9425287 0.9482759 0.9367816
OG0004967 4.674387 3.063186 7.342568 3.03433 2.334988 4.021225 NA 0.4737865 NA 0.1828987 NA 0.999842 57.56018 58.17653 59.75378 0.06485771 0.0670662 0.06485771 0.3627445 0.3604549 0.3627445 0.4605263 0.4605263 0.4605263
OG0004968 0.4249645 3.247234 8.780265 9.578888 1.966229 0.9304854 NA 0.9986941 NA 0.9986941 NA 0.9986941 52.72439 57.90517 56.40437 0.1132513 0.1231746 0.1132513 0.3753651 0.3507276 0.3753651 0.5633803 0.5352113 0.5633803
OG0004969 3.975532 0.9994293 2 1 -1.314126e-16 -5.10454e-16 NA 0.1618212 NA 0.5142251 NA 0.9992802 43.50685 45.545 44.34601 0.3021409 0.3029669 0.3021409 0.2810416 0.3136187 0.2810416 0.7837838 0.8108108 0.7837838
OG0004970 2.946073 2.930545 14.2731 6.040411 1.043381 2.810692 NA 1 NA 0.05796637 NA 1 53.35277 55.33918 55.34695 0.1740582 0.1754546 0.1740582 0.3707868 0.4021576 0.3707868 0.5842697 0.5617978 0.5505618
OG0004971 1.524822 3.712172 20.05171 9.389466 1.785746 0.8782647 NA 0.9996502 1.877262 0.000794035 NA 0.1612561 47.08 48.79623 44.94422 0.2856033 0.1789157 0.2856033 0.3903941 0.456776 0.3903941 0.6190476 0.7142857 0.6666667
OG0004972 25.61327 33.65881 7.273524 5.2443 3.454351 11.28509 NA 0.9960627 NA 0.3626543 NA 0.996063 38.31308 37.87595 31.51075 0.5361228 0.3520938 0.5361228 0.46219 0.4547773 0.46219 0.8636364 1 0.9545455
OG0004973 0.3261152 12.94108 19.43873 4.16168 1.00961 7.801908 NA 0.9992307 NA 0.001040226 NA 0.9992306 45.72472 43.01584 44.66672 0.2420608 0.2704964 0.2420608 0.4517229 0.4644066 0.4517229 0.8194444 0.8819444 0.8402778
OG0004974 0.09457097 2.170846 0.0132793 1.933734 1.069375 0.9898303 NA 0.9998773 NA 0.9999804 NA 0.9997397 48.92412 50.51784 50.48027 0.177495 0.1765535 0.177495 0.3649232 0.3644756 0.3649232 0.2117647 0.2235294 0.2235294
OG0004975 10.64323 9.803926 12.09917 9.754763 115.7023 216.5384 NA 0.4090251 NA 0.180512 NA 0.9999116 51.29512 46.24687 52.43871 0.1402554 0.2190452 0.1402554 0.5933482 0.5308365 0.5933482 0.5106383 0.5319149 0.5106383
OG0004976 0.292512 4.094054 30.02541 6.534006 2.243075 12.03508 NA 0.9995103 1.75242 8.762865e-06 NA 0.9995104 56.42907 58.03774 59.59682 0.06079878 0.07952308 0.06079878 0.4202585 0.4489001 0.4202585 0.4927536 0.5797101 0.4927536
OG0004977 0.3070785 2.865626 37.49258 9.182597 1.145888 3.704436 NA 0.9999851 1.399538 6.879363e-06 NA 0.9999851 43.75059 38.63103 43.38319 0.2828841 0.3880251 0.2828841 0.4256245 0.4986366 0.4256245 0.969697 0.9545455 0.9545455
OG0004978 1.161573 1.002285 9.157783 2.998495 0.007276627 1.847989 NA 0.8709117 NA 0.04573018 NA 1 48.21987 45.77682 49.02716 0.3084086 0.4099958 0.3084086 0.3269959 0.3850196 0.3269959 0.6769231 0.7384615 0.6923077
OG0004981 2.01294 3.363129 1.902458 1.898115 1.958792 0.7611372 NA 1 NA 1 NA 0.3372854 55.25775 51.80385 45.54598 0.3151172 0.1727668 0.3151172 0.45454 0.3532992 0.45454 0.5365854 0.6097561 0.5853659
OG0004982 6.565395 14.93939 49.29043 31.28834 27.62435 28.58277 NA 0.9998358 NA 0.0210809 NA 0.9998358 40.20219 41.78045 44.22191 0.2182964 0.2435344 0.2182964 0.4591475 0.4686532 0.4591475 0.9 0.91875 0.9125
OG0004983 5.001292 10.41528 29.20036 29.48984 4.724491 13.9864 NA 1 NA 1 NA 1 57.86144 58.27861 57.62682 0.03497444 0.03190096 0.03497444 0.4679049 0.4714256 0.4679049 0.6176471 0.6323529 0.6470588
OG0004984 1.41869 4.29035 16.74967 6.621332 2.777892 2.783516 NA 0.9982841 NA 0.01454017 NA 0.8923913 58.98423 55.36159 58.18267 0.1248378 0.1035348 0.1248378 0.4518045 0.4565367 0.4518045 0.5890411 0.5890411 0.6027397
OG0004985 1.807822 6.945001 28.84986 17.4155 2.171047 4.804047 NA 0.9991757 NA 0.0110358 NA 0.9991753 55.69756 54.05414 55.74225 0.0715025 0.09580604 0.0715025 0.4731424 0.4790152 0.4731424 0.6284404 0.6559633 0.6330275
OG0004986 0.2859594 1.840043 20.08226 24.55403 7.321508 2.824428 NA 1 NA 1 NA 0.06570398 39.95571 38.67915 38.22161 0.3664979 0.4038764 0.3664979 0.3544798 0.4152284 0.3544798 0.92 0.9 0.94
OG0004987 1.003068 2.015 21.54001 14.38293 5.186649 2.400306 NA 0.9996463 NA 0.141003 NA 0.2185875 56.32733 54.65594 54.80817 0.1129297 0.1248665 0.1129297 0.4514651 0.4542527 0.4514651 0.7432432 0.7432432 0.75
OG0004988 1.242178 4.503478 6.234779 8.257594 14.34373 27.03466 NA 0.9998355 NA 0.9998355 NA 0.9998344 26.89153 26.50308 28.27913 0.6089317 0.6981906 0.6089317 0.4501898 0.4630189 0.4501898 1 0.9807692 1
OG0004989 3.703837 9.202124 21.70896 15.36734 5.0752 6.80664 NA 0.9988084 NA 0.211082 NA 0.9987598 31.6564 30.59095 31.61806 0.5205072 0.5302165 0.5205072 0.5060071 0.5069423 0.5060071 0.9240506 0.9367089 0.9240506
OG0004990 14.01942 33.83639 109.9166 116.1818 19.39804 33.26904 NA 0.9999379 NA 0.7786935 NA 0.9999031 57.08901 57.13906 57.26203 0.03007229 0.03183685 0.03007229 0.4924601 0.4907344 0.4924601 0.381877 0.3721683 0.3721683
OG0004992 32.70513 38.88094 5.952369 2.47066 62.26345 71.98151 NA 0.9996203 NA 0.003674424 NA 0.4218278 49.49173 35.87566 45.12691 0.2958075 0.4124046 0.2958075 0.5120985 0.6012478 0.5120985 0.75 0.8333333 0.4166667
OG0004996 0.03083644 1.97854 6.077549 3.993915 1.062308 6.978674 NA 0.9999184 NA 0.4827692 NA 0.9998929 57.55371 56.0909 56.19677 0.1264398 0.1274262 0.1264398 0.4119407 0.4121792 0.4119407 0.7142857 0.7310924 0.7058824
OG0004998 0.7799267 3.843665 10.9374 9.825561 0.2541288 3.14229 NA 0.9988607 NA 0.7244995 NA 0.9988607 58.01701 58.56165 58.93004 0.05145852 0.05509262 0.05145852 0.4207863 0.4257061 0.4207863 0.4962406 0.4962406 0.4887218
OG0004999 2.053927 8.445701 40.11147 27.29828 7.372694 6.636121 NA 0.9998951 NA 0.04337055 NA 0.6652769 40.74666 39.30675 39.67644 0.3051317 0.3001182 0.3051317 0.5054767 0.5059925 0.5054767 0.8094059 0.8292079 0.8267327
OG0005000 1.863016e-14 -8.583986e-15 4.004517 3.001813 0.006203581 0.003499399 NA 0.9987508 NA 0.6034672 NA 0.9520531 43.45317 38.60935 42.23384 0.2790307 0.2854699 0.2790307 0.3820569 0.4136256 0.3820569 0.7790698 0.7906977 0.7674419
OG0005001 15.03817 15.79881 19.08124 11.88668 18.48842 25.16596 NA 1 NA 0.08000772 NA 1 52.17766 52.59662 50.09778 0.1110709 0.06713908 0.1110709 0.4855917 0.4861287 0.4855917 0.5 0.5 0
OG0005002 24.15579 43.71479 1.262978 0.2741832 35.37676 39.67589 NA 0.9999886 NA 0.07726999 NA 0.9666403 59.73531 33.82979 41.15835 0.3850519 0.5061417 0.3850519 0.4194537 0.4859256 0.4194537 0.96 0.96 0.92
OG0005003 0.1225579 3.012624 3.11858 9.041387 0.1192689 2.019012 NA 0.9957573 NA 0.9957574 NA 0.9957571 37.85082 37.86761 36.85479 0.5652211 0.4700246 0.5652211 0.3744449 0.3685078 0.3744449 0.8684211 0.8552632 0.8684211
OG0005005 3.987382 6.410875 14.68869 6.231673 3.800437 2.232615 NA 0.9992516 NA 0.03834727 NA 0.4591589 42.20854 44.3052 43.57854 0.1667458 0.1921676 0.1667458 0.3784478 0.4135214 0.3784478 0.5866667 0.68 0.6266667
OG0005006 5.409342 9.998162 59.25165 25.21571 6.939063 9.634482 NA 0.9891047 0.8684176 9.476669e-05 NA 0.9891047 40.36788 37.02345 35.23864 0.4521362 0.3717401 0.4521362 0.5130651 0.4816156 0.5130651 0.8571429 0.9285714 0.8214286
OG0005007 2.926598 6.239573 20.2048 27.32079 2.048686 6.91182 NA 0.9998294 NA 0.9998294 NA 0.9998294 54.59429 54.54048 54.46372 0.05903753 0.06046537 0.05903753 0.4587823 0.4576016 0.4587823 0.3556701 0.3453608 0.3505155
OG0005008 1.389356 1.609558 7.599004 3.06397 0.05500355 0.6197274 NA 1 NA 0.1044392 NA 1 36.75566 34.53446 35.20819 0.4169641 0.4178195 0.4169641 0.4134666 0.4725342 0.4134666 0.84375 0.8958333 0.8541667
OG0005009 -8.110171e-16 -3.407859e-13 10.53049 5.51356 5.308497 2.37473 NA 0.9997468 NA 0.1228225 NA 0.1842993 32.06177 30.90853 31.81775 0.5349915 0.5504951 0.5349915 0.4381718 0.455107 0.4381718 0.9663866 0.9663866 0.9663866
OG0005010 6.0094 12.521 63.87289 18.26954 20.94038 41.47149 NA 0.09173092 1.304393 2.265839e-08 NA 0.09173092 30.62098 29.74117 31.73371 0.5011427 0.5887567 0.5011427 0.4853458 0.4926002 0.4853458 1 1 0.3333333
OG0005011 1.552993e-15 1 1 5 1.69613e-15 7.060775e-17 NA 0.9958945 NA 0.9958945 NA 0.9958945 38.24087 38.90662 37.57639 0.4532579 0.4400745 0.4532579 0.3516841 0.3424194 0.3516841 0.8676471 0.8088235 0.8676471
OG0005012 0.2507085 0.3454337 187.0077 151.0961 1.592375 1.529108 NA 0.9987905 NA 0.05801277 NA 0.9987905 58.35775 56.54201 57.85827 0.04872919 0.06095224 0.04872919 0.459599 0.4957853 0.459599 0.4583333 0.5 0.4166667
OG0005013 0.02026543 0.8286007 10.18552 7.024811 3.113527 6.972567 NA 0.9991119 NA 0.4091015 NA 0.9991127 52.13137 52.06914 52.74916 0.1405943 0.1459393 0.1405943 0.4325366 0.4316884 0.4325366 0.6126761 0.6478873 0.6338028
OG0005014 5.321983 7.711517 5.549142 15.30182 8.29328 8.939896 NA 0.9990727 NA 0.9990727 NA 0.9860824 35.02381 35.48661 34.22954 0.3716786 0.3740341 0.3716786 0.4811758 0.4747498 0.4811758 0.8976898 0.8745875 0.9075908
OG0005015 2.138952 4.13821 18.39245 20.60297 4.219478 10.31335 NA 0.9997961 NA 0.9997964 NA 0.9997963 58.07024 59.82446 58.43726 0.05586214 0.05380689 0.05586214 0.4464204 0.4518188 0.4464204 0.5909091 0.5909091 0.5795455
OG0005017 7.547812 9.88765 4.28456 2.723061 0.8525934 3.141493 NA 0.9999117 NA 0.600669 NA 0.9999117 51.38133 49.87795 50.68341 0.1503065 0.1254915 0.1503065 0.4251434 0.4438113 0.4251434 0.4565217 0.4565217 0.4565217
OG0005018 1.639187 1.686608 3.920403 1.896757 3.333688 0.4121923 NA 0.9248779 NA 0.2583004 NA 0.01354975 39.37869 37.97526 38.6051 0.4921155 0.4729559 0.4921155 0.3383556 0.3221051 0.3383556 0.8823529 0.8823529 0.9411765
OG0005019 0.9406287 0.2067979 9.65625 9.709464 0.03411008 1.816868 NA 0.2286324 NA 0.99995 NA 0.9999491 53.22919 53.33136 53.92028 0.1686668 0.1983708 0.1686668 0.3257469 0.3375828 0.3257469 0.5873016 0.6031746 0.5714286
OG0005020 0.8588234 7.39495 6.299216 10.42385 3.439756 3.23321 NA 0.9997547 NA 0.9997518 NA 0.720785 36.87433 36.0746 36.00872 0.4041989 0.4413709 0.4041989 0.4965717 0.462183 0.4965717 0.8376068 0.8376068 0.8632479
OG0005022 0.8874895 1.98935 17.97842 11.35911 6.700799 5.416632 NA 0.9999869 NA 0.2680379 NA 0.7042482 50.86177 49.23882 45.59487 0.1893997 0.1375083 0.1893997 0.4608805 0.454523 0.4608805 0.8571429 0.8666667 0.8380952
OG0005023 2.300149 7.159882 22.68127 20.24097 1.970861 6.83018 NA 1 NA 0.643736 NA 1 54.0744 52.78456 54.24386 0.09438146 0.1046212 0.09438146 0.4560783 0.4624981 0.4560783 0.3508772 0.3508772 0.3508772
OG0005026 0.5060898 3.970897 22.87831 8.112023 0.05813538 3.270894 NA 0.8979645 NA 0.00569195 NA 0.8979645 38.86751 36.04847 37.75277 0.3818797 0.4091606 0.3818797 0.4591644 0.465865 0.4591644 0.7368421 0.7894737 0.7894737
OG0005027 1.366038 2.369724 8.078335 6.056547 0.9749946 2.953207 NA 0.9995965 NA 0.6260267 NA 0.9995966 58.64147 59.34537 59.08404 0.04817959 0.0468386 0.04817959 0.4333232 0.4352265 0.4333232 0.4187192 0.4285714 0.4187192
OG0005028 -1.059627e-14 -9.862746e-15 20.67534 24.85326 23.95502 19.92683 NA 1 NA 1 NA 0.5082493 60.82245 50.05732 58.79834 0.1663341 0.2319973 0.1663341 0.3507383 0.4918927 0.3507383 0.75 0.5 0.5
OG0005029 6.728125 8.994244 39.99029 42.4323 33.37001 28.77775 NA 0.9983489 NA 0.9384198 NA 0.2715553 55.1301 55.7243 54.42229 0.07116623 0.05471126 0.07116623 0.4874114 0.4845685 0.4874114 0.6951673 0.7360595 0.7211896
OG0005031 2.599389 4.949459 29.27014 15.39495 3.526035 3.411445 NA 0.9999744 NA 0.01365256 NA 0.9140234 35.72749 32.76572 33.75318 0.5288908 0.4955445 0.5288908 0.473571 0.4704145 0.473571 0.8947368 0.8947368 0.9022556
OG0005032 12.15107 22.85293 117.6992 71.08494 13.62078 21.77677 NA 0.9894828 0.6132784 3.72498e-05 NA 0.9894828 33.82855 32.67342 33.63465 0.4249026 0.4311567 0.4249026 0.4864824 0.4999418 0.4864824 0.8923077 0.9692308 0.9153846
OG0005034 2.272782 1.797667 23.85115 27.61661 4.335586 9.122689 NA 0.743089 NA 0.9998702 NA 0.9998702 49.14326 51.01875 47.92493 0.1985822 0.1613386 0.1985822 0.414546 0.4272564 0.414546 0.5 0.4285714 0.5
OG0005035 3.788185 3.264853 9.232851 10.0326 1.101583 1.860975 NA 0.7507613 NA 1 NA 1 32.61701 30.84117 32.5816 0.4792319 0.5027492 0.4792319 0.4407985 0.4515429 0.4407985 0.9390244 0.9756098 0.9512195
OG0005036 2.086505 7.015791 44.82808 44.13265 0.9523184 1.745211 NA 0.9999446 NA 0.3248032 NA 0.9999427 40.24985 44.25282 38.13881 0.3919087 0.3843975 0.3919087 0.5088536 0.4719353 0.5088536 0.8933333 0.88 0.8933333
OG0005039 0.04589251 3.918852 3.127884 0.0008431104 1.003496 2.876455 NA 0.9999274 NA 0.0175104 NA 0.9999275 58.10563 58.77363 58.19376 0.1354939 0.1266934 0.1354939 0.2521395 0.2462056 0.2521395 0.5348837 0.5581395 0.5348837
OG0005041 1.543375 2.233966 6.38177 9.550145 0.7263446 0.9583942 NA 0.9999065 NA 0.9998732 NA 0.9999065 35.49557 35.88112 35.63383 0.5773795 0.531947 0.5773795 0.3804448 0.3393476 0.3804448 0.8888889 0.8222222 0.8888889
OG0005042 7.987569 6.866351 57.53305 38.93894 3.400552 2.358565 NA 0.712697 1.224229 0.0003323302 NA 0.5691124 59.47051 43.70187 61 0.06991608 0.2358817 0.06991608 0.4214631 0.5502996 0.4214631 0.6190476 0.7619048 0.5238095
OG0005044 12.06667 5.81356 8.067784 7.2251 2.898138 3.055455 NA 0.06656326 NA 0.804596 NA 0.9994933 58.00028 56.41141 60.26895 0.05902621 0.08115127 0.05902621 0.4134982 0.4284553 0.4134982 0.5743243 0.5675676 0.5810811
OG0005045 6.063809 16.41621 60.4627 75.53555 66.38572 19.98101 NA 0.9993337 NA 0.9993337 1.572256 1.41833e-09 39.56618 41.1473 33.4686 0.4242116 0.2658335 0.4242116 0.5340597 0.4832385 0.5340597 0.9173228 0.9173228 0.9133858
OG0005050 0.6597508 0.01341705 4.031085 0.04933943 0.03265081 4.046012 NA 0.2758688 NA 0.02323991 NA 0.9986609 51.82569 51.42647 51.06072 0.1309027 0.1294118 0.1309027 0.3947363 0.3920714 0.3947363 0.3486239 0.3486239 0.3394495
OG0005051 11.19631 10.02252 11.37616 11.37464 45.01379 70.75586 NA 0.181926 NA 0.2991822 NA 0.9998989 32.22036 29.88926 35.43123 0.4467232 0.5677575 0.4467232 0.5359645 0.5844852 0.5359645 0.9795918 0.9795918 0.9795918
OG0005052 10.31453 18.40692 130.0125 148.8672 6.700541 8.207676 NA 0.9994048 NA 0.9994043 NA 0.9994045 50.14786 53.94428 49.86374 0.1610047 0.13992 0.1610047 0.4436919 0.4045248 0.4436919 0.704918 0.6065574 0.6885246
OG0005053 1.36949 5.35624 38.64266 9.151335 1.333917 4.865817 NA 1 NA 1 NA 1 45.78164 41.42893 44.62865 0.1694825 0.2167476 0.1694825 0.4447746 0.4615267 0.4447746 0.5510204 0.6734694 0.6122449
OG0005054 2.822626 11.58009 50.02999 11.69129 2.641029 9.397534 NA 1 1.722594 1.055183e-08 NA 1 40.29413 36.77213 39.49794 0.2987891 0.3823634 0.2987891 0.4573377 0.5301341 0.4573377 0.8394161 0.8978102 0.8321168
OG0005055 1.848845 4.97181 7.308474 2.134303 13.26792 16.43974 NA 1 NA 0.02134568 NA 1 39.08875 38.23934 39.20822 0.3333853 0.3589148 0.3333853 0.4963397 0.5168029 0.4963397 0.7833333 0.8166667 0.7833333
OG0005056 1.872002 4.718697 7.244051 2.006765 2.142745 2.254107 NA 0.9998517 NA 0.03849463 NA 0.9998517 57.60812 47.82069 52.81445 0.2036029 0.2644419 0.2036029 0.4298942 0.467223 0.4298942 0.7681159 0.7826087 0.7826087
OG0005057 2.394698 1.325334 11.53158 4.937375 0.01091492 0.9552882 NA 0.3919944 NA 0.05951609 NA 0.999865 30.68913 31.36135 30.93935 0.5758572 0.607675 0.5758572 0.3791263 0.4094354 0.3791263 0.95 0.95 0.95
OG0005058 15.54329 18.53676 6.412798 7.606097 9.950032 7.969639 NA 0.9996149 NA 0.9996147 NA 0.2635267 31.55509 31.385 30.16745 0.6011019 0.5405879 0.6011019 0.4963128 0.4249158 0.4963128 0.9655172 0.9770115 0.954023
OG0005060 5.971037 6.906716 22.27613 9.693569 8.776106 6.370222 NA 1 NA 0.01342473 NA 0.4887099 32.98716 32.78419 33.72045 0.3982049 0.408321 0.3982049 0.4687416 0.4606129 0.4687416 0.9787234 1 1
OG0005061 2.7348 7.161151 10.38856 24.86597 1.170372 3.595509 NA 1 NA 1 NA 1 61 58.89784 60.53736 0.06463136 0.07718766 0.06463136 0.409394 0.4062238 0.409394 0.3333333 0.3333333 0.3333333
OG0005062 -3.112165e-13 -1.172701e-15 8.039699 7.047698 2.019469 2.023613 NA 0.999646 NA 0.8899585 NA 0.9996458 58.14143 57.18343 58.43094 0.07685408 0.08776302 0.07685408 0.4207756 0.4258385 0.4207756 0.3758865 0.4042553 0.3900709
OG0005063 0.7537849 7.250291 23.31715 7.610164 2.976467 12.46263 NA 0.9996059 NA 0.001355628 NA 0.9996059 40.91471 39.07112 40.48454 0.2945607 0.3592652 0.2945607 0.4604191 0.4879182 0.4604191 0.7987013 0.8246753 0.8051948
OG0005064 1.920064 1.662294 9.946444 17.44792 4.632198 3.583227 NA 0.7370821 NA 0.9998017 NA 0.5246141 30.1657 31.76794 29.76999 0.6183071 0.5651711 0.6183071 0.459801 0.4601488 0.459801 0.988764 0.9438202 0.988764
OG0005065 1.689954 3.496631 21.79864 11.51112 1.738 4.479937 NA 0.9993839 NA 0.003351784 NA 0.999384 36.47011 34.60909 35.28774 0.3901597 0.5375111 0.3901597 0.4640616 0.4754774 0.4640616 0.8194444 0.9027778 0.8194444
OG0005066 0.709062 0.4076126 4 5 1.646958e-16 5.032942e-16 NA 0.7683448 NA 0.99995 NA 0.99995 55.16213 53.52244 55.30593 0.1399213 0.1497843 0.1399213 0.3636873 0.3794799 0.3636873 0.3020833 0.3020833 0.2916667
OG0005067 38.63203 80.52223 12.21025 7.242728 8.585975 10.6078 NA 0.9670535 NA 0.09781219 NA 0.9670535 42.92346 32.61976 31.98701 0.525195 0.5184486 0.525195 0.4983349 0.5300223 0.4983349 0.888 0.92 0.888
OG0005069 0.2893738 1.488089 15.20948 22.0153 4.302832 0.8188778 NA 0.9998607 NA 0.9998606 NA 0.02383815 33.84411 41.18548 30.49655 0.5625439 0.3843123 0.5625439 0.5631232 0.4420912 0.5631232 0.9384615 0.9384615 0.9692308
OG0005070 1.49086 1.177116 58.66539 49.85039 3.210894 3.222864 NA 0.3245759 NA 0.01325417 NA 0.747848 44.70184 41.37244 41.9665 0.3754419 0.3216029 0.3754419 0.5409078 0.5651871 0.5409078 0.8965517 0.8965517 0.9137931
OG0005071 22.74977 13.06076 17.63977 28.05423 15.23702 12.4105 NA 0.007976164 NA 0.9995535 NA 0.354584 44.12014 45.21614 48.05474 0.1857115 0.2024238 0.1857115 0.4433673 0.4579897 0.4433673 0.8461538 0.7307692 0.7884615
OG0005072 2.718561 5.739924 13.73881 11.14003 2.095077 3.451086 NA 1 NA 0.5713145 NA 1 55.56266 53.3272 55.40804 0.08410799 0.08559136 0.08410799 0.4344993 0.4386711 0.4344993 0.5359116 0.5469613 0.519337
OG0005073 10.00183 27.77747 65.54333 29.29351 23.42975 21.73958 NA 0.9989525 0.7924359 0.0001571494 NA 0.7795061 42.83041 41.6624 42.24423 0.2376242 0.2518004 0.2376242 0.4855924 0.4866151 0.4855924 0.8306452 0.8548387 0.8629032
