OG ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0006634 31.79593 31.9736 31.39221 0.5924399 0.5818628 0.5924399 0.3037084 0.3107879 0.3037084 0.893617 0.8829787 0.893617
OG0006635 43.91196 35.70308 40.19331 0.2781115 0.3948774 0.2781115 0.4677185 0.5106605 0.4677185 0.8482759 0.8827586 0.8827586
OG0006636 54.46409 54.59903 52.99108 0.1011386 0.08813977 0.1011386 0.452519 0.4555745 0.452519 0.6436782 0.6551724 0.6360153
OG0006637 27.04822 27.30642 27.28044 0.6749649 0.6610158 0.6749649 0.4527726 0.4580004 0.4527726 0.9871795 0.9871795 0.9957265
OG0006638 45.35239 44.78909 46.05322 0.2442667 0.2721411 0.2442667 0.3970789 0.4039709 0.3970789 0.8148148 0.8074074 0.8
OG0006639 51.53997 50.66815 56.71765 0.1085109 0.1916825 0.1085109 0.407233 0.3866333 0.407233 0.6078431 0.627451 0.6176471
OG0006640 50.8994 49.75576 52.60731 0.1732448 0.1693903 0.1732448 0.4058451 0.4480155 0.4058451 0.1875 0.1875 0.1875
OG0006641 58.08359 58.28017 57.9149 0.04432763 0.04150244 0.04432763 0.4754306 0.4766669 0.4754306 0.4629325 0.4678748 0.461285
OG0006642 46.98025 45.08627 48.24472 0.1549867 0.2176852 0.1549867 0.4626349 0.4553046 0.4626349 0.7465565 0.7823691 0.7630854
OG0006643 59.11563 61 61 0.1671363 0.1527369 0.1671363 0.3706727 0.3817395 0.3706727 0.6701031 0.6494845 0.6701031
OG0006644 56.51477 55.63665 61 0.1067762 0.110478 0.1067762 0.4067932 0.373448 0.4067932 0.4363636 0.4545455 0.4545455
OG0006646 39.5789 42.20119 39.38264 0.3116121 0.2436814 0.3116121 0.2615169 0.3876578 0.2615169 0.6111111 0.6111111 0.6666667
OG0006647 55.65979 55.33307 55.62099 0.1643585 0.1626324 0.1643585 0.320222 0.3172755 0.320222 0.5955056 0.6179775 0.5842697
OG0006649 28.76626 28.19527 29.68495 0.5845359 0.6439346 0.5845359 0.2011332 0.2464643 0.2011332 0.9666667 0.9888889 0.9666667
OG0006650 33.25183 33.67103 33.67684 0.4525395 0.4395491 0.4525395 0.4604579 0.4671979 0.4604579 0.9138322 0.9251701 0.9047619
OG0006651 32.48137 32.36797 31.58581 0.5011249 0.4680847 0.5011249 0.478375 0.4825334 0.478375 0.9148936 0.926499 0.9226306
OG0006652 35.81151 36.10283 34.3719 0.4932642 0.4137707 0.4932642 0.2445602 0.3341654 0.2445602 0.8676471 0.8970588 0.8823529
OG0006653 44.88407 41.67914 40.15951 0.356365 0.3358709 0.356365 0.4090468 0.4186319 0.4090468 0.8051948 0.8506494 0.8246753
OG0006654 46.92559 46.13644 48.20409 0.1491414 0.1863022 0.1491414 0.4765891 0.4808108 0.4765891 0.7252931 0.7621441 0.721943
OG0006655 34.84027 37.60036 33.42378 0.5742083 0.4696114 0.5742083 0.3654682 0.4323999 0.3654682 0.884058 0.942029 0.9275362
OG0006656 35.32455 34.39876 35.25338 0.4224672 0.4286322 0.4224672 0.4604319 0.4654159 0.4604319 0.8280543 0.8484163 0.8371041
OG0006657 44.91492 44.10899 47.66101 0.1970163 0.2297291 0.1970163 0.4020782 0.422403 0.4020782 0.5795455 0.5738636 0.6079545
OG0006658 35.18282 34.50664 35.54922 0.3633429 0.3867645 0.3633429 0.4572673 0.4721275 0.4572673 0.9116162 0.9292929 0.9217172
OG0006659 49.73136 44.61911 50.08378 0.1533125 0.2130033 0.1533125 0.4143809 0.4362546 0.4143809 0.7454545 0.8181818 0.7575758
OG0006660 25.47277 36.9917 32.6181 0.4550456 0.5332959 0.4550456 0.4602865 0.3938747 0.4602865 0.9047619 0.9047619 0.952381
OG0006661 49.38863 52.61297 51.04627 0.1663082 0.1738538 0.1663082 0.4063387 0.4109067 0.4063387 0.6884422 0.6934673 0.7085427
OG0006662 37.03804 37.14666 36.33142 0.4004285 0.3590892 0.4004285 0.3921376 0.4324413 0.3921376 0.8712121 0.8560606 0.8712121
OG0006663 30.51537 29.859 30.49974 0.6704288 0.5857945 0.6704288 0.178447 0.3290644 0.178447 0.9615385 0.9807692 0.9615385
OG0006664 54.52335 55.25657 54.85413 0.07409202 0.07673812 0.07409202 0.4072167 0.4088665 0.4072167 0.6081871 0.6315789 0.619883
OG0006665 46.47768 48.3593 53.21663 0.1467363 0.1941057 0.1467363 0.42131 0.3771367 0.42131 0.6307692 0.6153846 0.6307692
OG0006666 27.86534 26.92443 27.23462 0.6787187 0.6989113 0.6787187 0.4327942 0.4546963 0.4327942 0.9872611 0.9808917 0.9745223
OG0006667 40.13807 39.64515 38.81571 0.3055132 0.3212846 0.3055132 0.4186053 0.4096503 0.4186053 0.7785714 0.8214286 0.7857143
OG0006668 52.58983 49.63451 53.09258 0.1315312 0.1656261 0.1315312 0.4165922 0.4230762 0.4165922 0.6878307 0.7195767 0.6984127
OG0006669 50.58834 51.72347 50.34238 0.2038351 0.1979063 0.2038351 0.3173003 0.3193589 0.3173003 0.3103448 0.3103448 0.3103448
OG0006670 32.8212 33.22386 33.97308 0.4896966 0.4920352 0.4896966 0.4260586 0.4137089 0.4260586 0.9186047 0.9476744 0.9244186
OG0006671 46.0683 44.02335 58.71748 0.1215198 0.3418979 0.1215198 0.5181322 0.4381422 0.5181322 1 1 0.5
OG0006672 51.04609 48.86317 61 0.2591916 0.2909992 0.2591916 0.3144025 0.3846961 0.3144025 0.2222222 0.2222222 0.1111111
OG0006673 33.67488 31.05031 32.24254 0.5307295 0.5923141 0.5307295 0.3833548 0.4524372 0.3833548 0.872093 0.9883721 0.8953488
OG0006674 56.87043 55.64772 60.30791 0.07455662 0.08512032 0.07455662 0.4355587 0.4384508 0.4355587 0.5984252 0.6299213 0.6062992
OG0006675 35.61274 37.30841 41.7089 0.281971 0.404236 0.281971 0.4768206 0.4642979 0.4768206 0.8916667 0.8833333 0.8541667
OG0006676 54.83133 56.83578 57.98559 0.03307368 0.04060524 0.03307368 0.4791872 0.4763063 0.4791872 0.3468208 0.349711 0.3468208
OG0006677 28.67277 27.77438 27.94192 0.6072385 0.6059831 0.6072385 0.2796896 0.2825674 0.2796896 0.8947368 0.8947368 0.9078947
OG0006678 54.35241 52.04121 53.79448 0.06951968 0.09907805 0.06951968 0.4805536 0.4834298 0.4805536 0.6628478 0.6890344 0.6677578
OG0006679 52.64701 52.0439 51.40953 0.2164671 0.2339857 0.2164671 0.2946457 0.2988879 0.2946457 0.6712329 0.6849315 0.6986301
OG0006680 30.93701 32.04094 32.31342 0.5186863 0.495004 0.5186863 0.2972827 0.3739898 0.2972827 0.8888889 0.9444444 0.8888889
OG0006681 34.94112 33.12806 33.89773 0.4150784 0.4624716 0.4150784 0.4715607 0.4789069 0.4715607 0.8979239 0.932526 0.9152249
OG0006682 46.87526 44.64788 45.9061 0.1610401 0.1776765 0.1610401 0.4790026 0.4800178 0.4790026 0.764268 0.7903226 0.7605459
OG0006683 46.9488 43.48936 50.14226 0.144678 0.2592559 0.144678 0.458946 0.4388964 0.458946 0.7286822 0.744186 0.7364341
OG0006684 31.58301 33.41905 29.69302 0.6571257 0.5728901 0.6571257 0.2155414 0.1950694 0.2155414 0.90625 0.9375 0.953125
OG0006685 46.55258 50.27383 49.19621 0.2275964 0.2495927 0.2275964 0.2936693 0.3005438 0.2936693 0.7228916 0.6987952 0.6987952
OG0006686 48.66218 47.13972 49.43583 0.2512354 0.1986629 0.2512354 0.1988264 0.2848189 0.1988264 0.6363636 0.6666667 0.6060606
OG0006687 58.20054 58.00255 57.66379 0.0447706 0.04539795 0.0447706 0.439088 0.4440143 0.439088 0.4857143 0.4809524 0.4904762
OG0006688 45.81606 50.70386 47.6901 0.1978369 0.1759679 0.1978369 0.3775259 0.3878726 0.3775259 0.221374 0.221374 0.2290076
OG0006689 53.04185 49.37899 54.55243 0.1287362 0.2300743 0.1287362 0.3477648 0.3152417 0.3477648 0.4186047 0.3953488 0.4186047
OG0006690 56.49292 53.57944 57.46977 0.06334147 0.1141498 0.06334147 0.4130504 0.3939647 0.4130504 0.7076923 0.7307692 0.6769231
OG0006691 44.63364 44.7751 47.90176 0.1842728 0.2247608 0.1842728 0.4174035 0.4369289 0.4174035 0.2857143 0.2857143 0.2857143
OG0006692 50.62696 55.05798 48.16003 0.2798337 0.1709156 0.2798337 0.396347 0.3525895 0.396347 0.9 0.8625 0.9
OG0006693 51.84358 51.56298 50.77023 0.1091787 0.1120892 0.1091787 0.3124821 0.3139148 0.3124821 0.4659091 0.4886364 0.4772727
OG0006694 42.39678 40.72329 41.66058 0.2999235 0.3141523 0.2999235 0.4028941 0.4127814 0.4028941 0.8267327 0.8613861 0.8415842
OG0006695 56.03634 53.89644 54.28833 0.09515309 0.1047911 0.09515309 0.4253849 0.4334451 0.4253849 0.6351931 0.6566524 0.639485
OG0006696 32.49688 29.89689 30.23637 0.5143921 0.5805183 0.5143921 0.4772249 0.486898 0.4772249 0.955711 0.974359 0.967366
OG0006697 28.9667 28.48798 28.40315 0.6536018 0.6134176 0.6536018 0.4164854 0.4236511 0.4164854 0.9311927 0.9541284 0.9541284
OG0006698 57.65935 52.23326 55.69579 0.2517863 0.3293943 0.2517863 0.3859205 0.3423469 0.3859205 0.3684211 0.3684211 0.3684211
OG0006699 28.91571 29.88315 29.13429 0.6791983 0.6073965 0.6791983 0.3459202 0.3661165 0.3459202 0.9848485 0.969697 0.9848485
OG0006700 47.99456 49.12078 46.58017 0.3051908 0.1663027 0.3051908 0.3826144 0.4319763 0.3826144 0.2068966 0.2068966 0.2068966
OG0006701 52.86396 48.28228 51.91389 0.1097213 0.1733494 0.1097213 0.4463979 0.4614705 0.4463979 0.7330827 0.7406015 0.7255639
OG0006702 46.2153 44.50768 48.067 0.1656952 0.1989443 0.1656952 0.4378903 0.4516033 0.4378903 0.7398374 0.7235772 0.7357724
OG0006703 33.15293 32.68989 32.98086 0.4429919 0.4651463 0.4429919 0.4667816 0.4706642 0.4667816 0.9192547 0.9254658 0.9233954
OG0006704 29.74057 29.24351 29.74057 0.5159079 0.6176094 0.5159079 0.2244085 0.3835459 0.2244085 0.86 0.94 0.86
OG0006705 52.25409 49.21036 51.24216 0.1178182 0.1318786 0.1178182 0.4695961 0.4721124 0.4695961 0.5965517 0.6206897 0.6310345
OG0006706 34.515 35.08827 32.90605 0.5513758 0.5129198 0.5513758 0.4214123 0.3673848 0.4214123 0.9058824 0.9176471 0.9176471
OG0006707 28.69553 28.38094 29.27056 0.6318782 0.6882967 0.6318782 0.4184305 0.3638366 0.4184305 0.9871795 0.9871795 1
OG0006708 59.95804 56.65849 60.63048 0.08427445 0.1773016 0.08427445 0.3935635 0.4367853 0.3935635 0.6129032 0.6774194 0.6451613
OG0006709 54.65683 44.59947 43.27795 0.2678918 0.3089552 0.2678918 0.2663355 0.2775705 0.2663355 0.3970588 0.3970588 0.4117647
OG0006710 33.25379 44.89997 36.7721 0.3860042 0.2405908 0.3860042 0.4113346 0.4609878 0.4113346 0.887931 0.9568966 0.887931
OG0006711 59.18225 59.68161 59.49059 0.03590894 0.03617301 0.03590894 0.4388384 0.4453857 0.4388384 0.480916 0.519084 0.480916
OG0006712 39.59784 38.65116 44.55654 0.2207658 0.3146564 0.2207658 0.4684133 0.4664338 0.4684133 0.8548387 0.8548387 0.8333333
OG0006713 39.04648 38.24735 39.16493 0.2637711 0.29664 0.2637711 0.3928865 0.4093194 0.3928865 0.7783019 0.8301887 0.7877358
OG0006714 43.96727 45.44396 42.72736 0.2842591 0.2811829 0.2842591 0.4006687 0.4092711 0.4006687 0.8 0.8074074 0.8222222
OG0006715 50.89593 47.38825 48.69471 0.197944 0.2235595 0.197944 0.3769434 0.3969799 0.3769434 0.6979866 0.7315436 0.7114094
OG0006716 44.48999 45.24938 45.01152 0.1911393 0.1803002 0.1911393 0.4382769 0.44828 0.4382769 0.8267148 0.8267148 0.8231047
OG0006717 57.32803 57.17117 56.19016 0.09099645 0.07736785 0.09099645 0.4042938 0.3991981 0.4042938 0.3717949 0.3589744 0.3653846
OG0006718 39.05014 36.84918 38.47225 0.3796972 0.4402372 0.3796972 0.4188113 0.4338966 0.4188113 0.8558952 0.8951965 0.8558952
OG0006719 52.47069 52.28623 53.12713 0.09566804 0.1016782 0.09566804 0.4395932 0.4413401 0.4395932 0.6832298 0.7080745 0.6863354
OG0006720 45.82867 40.62254 45.24984 0.2271212 0.3165287 0.2271212 0.4452076 0.4638305 0.4452076 0.7896254 0.870317 0.7867435
OG0006721 29.44394 28.70284 27.46361 0.5914921 0.5855617 0.5914921 0.4103037 0.3926007 0.4103037 0.9223301 0.9417476 0.9417476
OG0006722 55.24497 55.1567 55.41796 0.04366551 0.04532099 0.04366551 0.4660419 0.46557 0.4660419 0.6265664 0.641604 0.6240602
OG0006723 57.03572 57.00097 57.67458 0.05439474 0.06030026 0.05439474 0.4549608 0.4544328 0.4549608 0.5754986 0.5612536 0.5783476
OG0006724 61 61 60.78808 0.05162083 0.03725518 0.05162083 0.3862792 0.3798356 0.3862792 0.5488722 0.556391 0.5263158
OG0006725 59.76212 54.93732 59.70773 0.06362633 0.09292658 0.06362633 0.4227872 0.4377808 0.4227872 0.6525424 0.7161017 0.6398305
OG0006726 54.16453 61 54.36669 0.08627781 0.08888237 0.08627781 0.4050339 0.4061013 0.4050339 0.4588235 0.4941176 0.4823529
OG0006727 31.56407 30.65618 30.96528 0.5306099 0.527135 0.5306099 0.4764858 0.481395 0.4764858 0.9364261 0.9312715 0.9329897
OG0006728 40.94036 38.05084 35.70356 0.4487957 0.3210904 0.4487957 0.5604728 0.485325 0.5604728 0.9259259 0.962963 0.8148148
OG0006729 56.61728 58.63809 61 0.06791002 0.107953 0.06791002 0.3875753 0.3302093 0.3875753 0.4 0.3571429 0.3857143
OG0006730 41.53058 44.9973 47.17775 0.5094152 0.4865811 0.5094152 0.1874078 0.2048295 0.1874078 0.7560976 0.8292683 0.7804878
OG0006731 36.12266 30.76281 33.75491 0.5085619 0.6362367 0.5085619 0.3911644 0.4291458 0.3911644 0.875 0.9318182 0.8636364
OG0006732 39.92506 41.19775 39.99176 0.3944249 0.3758524 0.3944249 0.3816783 0.3803434 0.3816783 0.8802395 0.8742515 0.8922156
OG0006733 57.56018 58.17653 59.75378 0.06485771 0.0670662 0.06485771 0.3409509 0.3526874 0.3409509 0.4660194 0.4854369 0.4757282
OG0006734 52.72439 57.90517 56.40437 0.1132513 0.1231746 0.1132513 0.3531285 0.3411717 0.3531285 0.547619 0.5238095 0.547619
OG0006735 43.50685 45.545 44.34601 0.3021409 0.3029669 0.3021409 0.1915454 0.2221065 0.1915454 0.78 0.76 0.74
OG0006736 53.35277 55.33918 55.34695 0.1740582 0.1754546 0.1740582 0.3521118 0.3686726 0.3521118 0.6074766 0.6074766 0.588785
OG0006737 58.18385 56.05905 56.02516 0.05205894 0.04992169 0.05205894 0.4586819 0.463062 0.4586819 0.3934426 0.3770492 0.3934426
OG0006739 56.87186 56.33266 55.83616 0.06107726 0.05456603 0.06107726 0.4348252 0.4541931 0.4348252 0.5578512 0.5578512 0.5578512
OG0006740 46.2463 38.47128 41.2304 0.2490388 0.308742 0.2490388 0.4322011 0.4622156 0.4322011 0.7377049 0.6885246 0.7213115
OG0006741 57.07695 55.41495 56.44197 0.05350697 0.05558781 0.05350697 0.4198107 0.4222118 0.4198107 0.5658537 0.5902439 0.5804878
OG0006742 56.74629 55.46172 56.18525 0.05303875 0.05854325 0.05303875 0.465844 0.4655462 0.465844 0.5520581 0.5641646 0.5520581
OG0006743 47.08 48.79623 44.94422 0.2856033 0.1789157 0.2856033 0.2690374 0.4131932 0.2690374 0.7297297 0.7837838 0.7567568
OG0006744 60.39098 59.91827 59.00083 0.1266614 0.1409622 0.1266614 0.3603194 0.3786537 0.3603194 0.6695652 0.6695652 0.6521739
OG0006745 58.06543 55.33385 57.90272 0.03859351 0.07388183 0.03859351 0.4846065 0.5555253 0.4846065 0.3636364 0.3636364 0.3636364
OG0006746 38.31308 37.87595 31.51075 0.5361228 0.3520938 0.5361228 0.4130242 0.4227918 0.4130242 0.8888889 1 0.9259259
OG0006747 45.72472 43.01584 44.66672 0.2420608 0.2704964 0.2420608 0.4491688 0.4610006 0.4491688 0.7483444 0.807947 0.7615894
OG0006748 48.92412 50.51784 50.48027 0.177495 0.1765535 0.177495 0.3322688 0.3321537 0.3322688 0.2222222 0.2333333 0.2333333
OG0006749 40.3193 35.77533 39.91294 0.3038834 0.3779939 0.3038834 0.4627074 0.4760343 0.4627074 0.8098472 0.8743633 0.8132428
OG0006750 51.29512 46.24687 52.43871 0.1402554 0.2190452 0.1402554 0.6392497 0.471692 0.6392497 0.5 0.537037 0.5
OG0006751 56.42907 58.03774 59.59682 0.06079878 0.07952308 0.06079878 0.4093008 0.4162871 0.4093008 0.5 0.5661765 0.5
OG0006752 43.75088 40.82702 40.42844 0.2721671 0.2607642 0.2721671 0.4663193 0.4601803 0.4663193 0.7883598 0.8386243 0.7989418
OG0006753 43.75059 38.63103 43.38319 0.2828841 0.3880251 0.2828841 0.4014893 0.438597 0.4014893 0.8343949 0.8789809 0.8280255
OG0006754 48.21987 45.77682 49.02716 0.3084086 0.4099958 0.3084086 0.2945693 0.3242238 0.2945693 0.6835443 0.721519 0.6962025
OG0006756 55.25775 51.80385 45.54598 0.3151172 0.1727668 0.3151172 0.3539096 0.3203642 0.3539096 0.5777778 0.6444444 0.6222222
OG0006757 46.0707 47.94404 44.39317 0.4221575 0.3496708 0.4221575 0.2470598 0.2573248 0.2470598 0.7962963 0.7592593 0.8148148
OG0006758 40.20219 41.78045 44.22191 0.2182964 0.2435344 0.2182964 0.4563863 0.4549508 0.4563863 0.8370607 0.8594249 0.8498403
OG0006759 37.15954 34.16792 35.56417 0.4028081 0.4593463 0.4028081 0.4692452 0.4688344 0.4692452 0.9396825 0.9333333 0.9428571
OG0006760 57.86144 58.27861 57.62682 0.03497444 0.03190096 0.03497444 0.4674927 0.4699426 0.4674927 0.5032967 0.4989011 0.5076923
OG0006761 25.60047 30.53373 25.64188 0.6722993 0.5659374 0.6722993 0.3059838 0.3584058 0.3059838 0.9733333 0.9866667 0.9733333
OG0006762 60.59163 51.24398 59.50467 0.08325162 0.1711927 0.08325162 0.3864097 0.4001725 0.3864097 0.5517241 0.5862069 0.4827586
OG0006763 58.98423 55.36159 58.18267 0.1248378 0.1035348 0.1248378 0.4589101 0.4242628 0.4589101 0.5875 0.5875 0.5875
OG0006764 51.33888 48.47265 50.80781 0.1835595 0.2263156 0.1835595 0.3809653 0.3871427 0.3809653 0.7128713 0.8118812 0.7524752
OG0006765 55.69756 54.05414 55.74225 0.0715025 0.09580604 0.0715025 0.4652902 0.4545276 0.4652902 0.6415094 0.6761006 0.6477987
OG0006766 39.95571 38.67915 38.22161 0.3664979 0.4038764 0.3664979 0.3417581 0.3893676 0.3417581 0.9268293 0.902439 0.9268293
OG0006767 56.32733 54.65594 54.80817 0.1129297 0.1248665 0.1129297 0.4138718 0.4147205 0.4138718 0.752809 0.758427 0.758427
OG0006768 26.89153 26.50308 28.27913 0.6089317 0.6981906 0.6089317 0.447726 0.4602166 0.447726 0.9768519 0.9768519 0.962963
OG0006769 34.07728 34.33951 37.39603 0.3381461 0.3998639 0.3381461 0.4761221 0.4646991 0.4761221 0.8868421 0.9105263 0.9
OG0006770 31.6564 30.59095 31.61806 0.5205072 0.5302165 0.5205072 0.4648556 0.4729749 0.4648556 0.9274611 0.9404145 0.9352332
OG0006771 57.08901 56.70225 57.26203 0.03007229 0.3184633 0.03007229 0.4885695 0.8670044 0.4885695 0.6470588 0.5588235 0.6470588
OG0006772 54.49666 54.75782 54.95968 0.1245997 0.1389575 0.1245997 0.4003525 0.4032109 0.4003525 0.70625 0.7125 0.7
OG0006773 49.49173 35.87566 45.12691 0.2958075 0.4124046 0.2958075 0.4498641 0.464748 0.4498641 0.8 0.8666667 0.5333333
OG0006774 46.25911 51.35299 46.954 0.1612826 0.1483635 0.1612826 0.4583048 0.4570497 0.4583048 0.7891892 0.7567568 0.8054054
OG0006775 32.26423 35.66156 38.03729 0.3325505 0.3651757 0.3325505 0.4615677 0.4594664 0.4615677 0.8988764 0.9101124 0.8820225
OG0006776 50.64339 48.96943 50.91955 0.1445494 0.1629246 0.1445494 0.3765647 0.3752847 0.3765647 0.2857143 0.2714286 0.2857143
OG0006777 32.52369 31.40783 32.60707 0.5384868 0.5697606 0.5384868 0.4277162 0.4365715 0.4277162 0.9234043 0.9234043 0.9106383
OG0006778 55.3086 54.95094 53.0035 0.06681256 0.08556955 0.06681256 0.4849136 0.4646006 0.4849136 0.4293785 0.480226 0.4293785
OG0006779 57.55371 56.0909 56.19677 0.1264398 0.1274262 0.1264398 0.3942914 0.3958419 0.3942914 0.6380368 0.6564417 0.6319018
OG0006780 37.03154 34.37657 37.0082 0.349089 0.401323 0.349089 0.4389174 0.4537607 0.4389174 0.8381295 0.8705036 0.8417266
OG0006781 48.9686 28.20666 27.15929 0.7152448 0.6276207 0.7152448 0.5127046 0.6654676 0.5127046 0.4782609 1 0.9565217
OG0006782 58.01701 58.56165 58.93004 0.05145852 0.05509262 0.05145852 0.415579 0.4187658 0.415579 0.4879518 0.4819277 0.4759036
OG0006783 40.74666 39.30675 39.67644 0.3051317 0.3001182 0.3051317 0.4642617 0.4680522 0.4642617 0.8222698 0.8415418 0.8372591
OG0006784 59.17059 61 55.34634 0.1976218 0.08793939 0.1976218 0.3484789 0.367623 0.3484789 0.5454545 0.5818182 0.5636364
OG0006785 46.75182 50.81837 47.11647 0.2327476 0.174372 0.2327476 0.4661289 0.4536954 0.4661289 0.7076923 0.7076923 0.6615385
OG0006786 45.18602 50.46261 48.43317 0.3214883 0.1386475 0.3214883 0.3179027 0.4196621 0.3179027 0.16 0.12 0.16
OG0006787 38.97331 42.81125 39.00159 0.2923137 0.2073294 0.2923137 0.4827621 0.4873765 0.4827621 0.8472973 0.8256757 0.8527027
OG0006788 43.45317 38.60935 42.23384 0.2790307 0.2854699 0.2790307 0.3273189 0.3473065 0.3273189 0.7788462 0.7788462 0.7692308
OG0006789 52.17766 52.59662 50.09778 0.1110709 0.06713908 0.1110709 0.483583 0.4856755 0.483583 0.3181818 0.3151515 0.3090909
OG0006790 46.00757 55.56101 41.13789 0.362237 0.1861142 0.362237 0.5326198 0.4330467 0.5326198 0.2 0.4 0.2
OG0006791 56.94253 57.28045 58.05374 0.03626661 0.04323706 0.03626661 0.4494651 0.4542866 0.4494651 0.5659722 0.5868056 0.5729167
OG0006792 37.85082 37.86761 36.85479 0.5652211 0.4700246 0.5652211 0.3464669 0.3590379 0.3464669 0.8349515 0.8446602 0.8446602
OG0006793 42.20854 44.3052 43.57854 0.1667458 0.1921676 0.1667458 0.3476483 0.362013 0.3476483 0.5632184 0.6436782 0.5862069
OG0006794 53.51376 53.08833 52.59244 0.1221851 0.1244201 0.1221851 0.452557 0.4568447 0.452557 0.7090909 0.7151515 0.7121212
OG0006795 44.31475 42.44276 40.91246 0.2620224 0.2446554 0.2620224 0.4720765 0.4687518 0.4720765 0.8337596 0.8695652 0.8414322
OG0006796 57.95272 54.5438 44.24144 0.2062231 0.1043329 0.2062231 0.4964808 0.6330185 0.4964808 0.6122449 0.6326531 0.5714286
OG0006797 35.35199 36.79356 35.03201 0.4272661 0.4586182 0.4272661 0.4480015 0.4750178 0.4480015 0.9349593 0.9674797 0.9430894
OG0006798 40.36788 37.02345 35.23864 0.4521362 0.3717401 0.4521362 0.4890719 0.4645702 0.4890719 0.9448819 0.9448819 0.9448819
OG0006799 54.59429 54.54048 54.46372 0.05903753 0.06046537 0.05903753 0.4551714 0.455617 0.4551714 0.3702624 0.3702624 0.3702624
OG0006800 36.75566 34.53446 35.20819 0.4169641 0.4178195 0.4169641 0.3276556 0.363145 0.3276556 0.8557692 0.9038462 0.8653846
OG0006801 32.06177 30.90853 31.81775 0.5349915 0.5504951 0.5349915 0.4046236 0.4213576 0.4046236 0.9497487 0.959799 0.9497487
OG0006802 31.86303 31.7461 31.69293 0.4936961 0.4854852 0.4936961 0.4239043 0.4305457 0.4239043 0.9571429 0.9571429 0.9607143
OG0006803 30.62098 29.74117 31.73371 0.5011427 0.5887567 0.5011427 0.486053 0.4900835 0.486053 0.9474708 0.959144 0.9494163
OG0006804 38.24087 38.90662 37.57639 0.4532579 0.4400745 0.4532579 0.2711399 0.2868814 0.2711399 0.85 0.8 0.85
OG0006805 55.07066 59.80559 57.682 0.09577378 0.07876107 0.09577378 0.3663696 0.372959 0.3663696 0.3596491 0.4298246 0.4122807
OG0006806 52.90717 53.70437 59.29784 0.2081336 0.2547779 0.2081336 0.3295513 0.3237718 0.3295513 0.6551724 0.6551724 0.6551724
OG0006807 45.67072 42.25041 42.61163 0.2291322 0.22816 0.2291322 0.4741031 0.4707909 0.4741031 0.6707819 0.7777778 0.6831276
OG0006808 58.35775 56.54201 57.85827 0.04872919 0.06095224 0.04872919 0.456963 0.4880738 0.456963 0.4277457 0.4566474 0.4450867
OG0006809 47.73997 44.98409 44.91048 0.2181091 0.23988 0.2181091 0.4000123 0.4014664 0.4000123 0.7352941 0.7941176 0.7588235
OG0006810 52.13137 52.06914 52.74916 0.1405943 0.1459393 0.1405943 0.4217635 0.4227346 0.4217635 0.6216216 0.6441441 0.6306306
