OG BAT_W-S BAT_S-W BAT_W-W BAT_S-S BRO_W-S BRO_S-W  BRO_W-W BRO_S-S BGM_W-S BGM_S-W BGM_W-W BGM_S-S BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0004552 0.01275668 1.97576 0.0007429416 0.3891924 3.012996 1.029156 0.001269952 0.01292414 1.003019 0.01275803 0.0003171272 0.004249596 NA 1 NA 0.2693757 NA 0.9991611 46.13997 46.00649 46.97466 0.1900021 0.1884453 0.1812876 0.407493 0.4063108 0.4056761 0.1359223 0.1359223 0.1456311
OG0004555 1.062553 0.08061043 2.100805 0.003772328 3.077829 4.098169 5.262799 1.01571 3.044157 1.066005 1.03204 1.007055 NA 0.3813235 NA 0.9880546 NA 0.2622027 30.20718 30.55956 30.33059 0.6609151 0.6479142 0.6533521 0.3841728 0.3814977 0.3894215 0.9662921 0.9438202 0.9550562
OG0004556 3.6987 16.12537 8.700836 1.018566 30.01965 19.68685 27.76363 3.049447 3.47859 13.92308 2.712622 0.0108543 NA 0.9999009 NA 0.09280202 NA 0.9999009 33.40118 33.08231 32.57525 0.4804216 0.477821 0.4819346 0.4700318 0.4713062 0.4625963 0.8780488 0.8963415 0.8963415
OG0004558 1.234716 3.581467 0.018117 0.01944942 8.198151 12.33656 1.520903 0.1519505 0.5522494 10.91925 0.03467193 0.006519446 NA 1 NA 1 NA 1 46.79682 43.44117 47.18611 0.2124336 0.2648182 0.2108274 0.4372793 0.4517277 0.4374394 0.7192982 0.7017544 0.7017544
OG0004559 7.00187 18.10302 3.856906 1.339527 57.17022 45.7389 35.78855 11.00818 39.98866 40.95413 12.55142 11.72268 NA 0.9371348 NA 0.1841249 NA 0.9371342 40.68537 41.96747 40.67349 0.2699747 0.2410544 0.2638593 0.4824633 0.4821339 0.4777498 0.862069 0.9655172 0.8965517
OG0004560 1.625223e-17 -7.636677e-14 -1.950526e-16 3.363563e-16 0.0156634 4.004819 0.0003671499 0.00320691 1.011333 1.001551 0.0001851411 0.001605227 NA 1 NA 1 NA 1 52.29749 55.20744 53.44369 0.15461 0.1437054 0.1455766 0.3170523 0.3210401 0.3102756 0.3235294 0.3235294 0.3235294
OG0004561 0.5332984 6.347895 0.6108021 0.001853563 21.21896 10.59988 16.17054 0.0002794708 8.927754 12.5816 6.415525 0.2749381 NA 0.9995963 NA 0.03742808 NA 0.9995183 43.2545 42.45345 45.13023 0.2571545 0.273856 0.269629 0.4811739 0.4876337 0.4719041 0.8145161 0.8346774 0.8427419
OG0004563 -1.604681e-15 7.179985e-15 1.201058e-14 -1.686315e-14 2.045421 2.093293 1.050705 0.01124979 1.018524 0.008558998 0.01042082 0.002271654 NA 1 NA 0.9443315 NA 0.1681071 56.45022 50.64432 51.11067 0.1848488 0.169968 0.1774639 0.3336279 0.3607491 0.3608282 0.6166667 0.6166667 0.6333333
OG0004564 2.66291 6.307185 1.238872 3.547812 29.63628 16.16203 3.738589 9.393992 11.59516 21.27846 2.136713 1.215076 NA 0.9996448 NA 0.02546026 NA 0.9996449 60.01457 61 59.4608 0.04320956 0.03425245 0.05078079 0.4432317 0.4531143 0.4427995 0.5333333 0.5428571 0.5142857
OG0004565 1.080547 3.374037 0.4386604 0.07700807 5.837333 5.823216 7.921306 1.411298 0.3093646 0.637543 2.262768 0.04997584 NA 1 NA 0.907729 NA 1 31.57657 29.95521 30.55894 0.6019896 0.618281 0.6470884 0.3756186 0.4212684 0.3819377 0.9180328 0.9180328 0.9344262
OG0004566 4.211144 5.149063 1.746514 0.4944064 37.00532 22.14742 30.42008 3.619651 5.53406 6.822164 2.911338 0.1571094 NA 0.99961 NA 0.009638557 NA 0.9996099 35.75582 35.08176 36.00294 0.3642706 0.3871218 0.3656769 0.4660076 0.4741423 0.4709944 0.8703704 0.9166667 0.8796296
OG0004567 1.608982 1.325876 2.470882 0.1242608 5.368261 3.819345 3.997674 1.267086 0.5621939 3.250215 2.543276 0.1432903 NA 0.9063408 NA 0.6145713 NA 0.9999396 38.82328 40.59347 40.32185 0.3685592 0.3630409 0.3262358 0.4212069 0.4044425 0.4073961 0.755814 0.7674419 0.7325581
OG0004568 0.9964381 0.9561741 8.195088e-05 9.112486e-05 0.05497074 0.01470668 8.403855e-07 1.000056 0.5073659 1.362904 0.02449632 0.1201527 NA 0.96012 NA 0.943248 NA 0.9992057 52.83178 54.04762 43.28037 0.1465356 0.1401806 0.3976877 0.3336034 0.3320903 0.5730533 0.8684211 0.8684211 0.8421053
OG0004569 0.02740462 5.007735 0.01189121 0.0002808958 5.013409 2.993739 1.988156 0.9997456 1.012061 2.992391 0.01182251 0.0002771941 NA 0.9999153 NA 0.4418385 NA 0.9999152 48.03584 46.17235 47.04549 0.1918941 0.226173 0.1974271 0.3555144 0.3735966 0.3482279 0.6404494 0.6741573 0.6516854
OG0004570 1.50718 4.837149 1.411508 0.9997391 7.083615 5.982852 5.471223 0.06239592 3.17839 3.554363 0.05159843 0.0002178973 NA 0.9999763 NA 0.5913486 NA 0.9999763 34.2177 34.19691 33.66505 0.4963497 0.4829816 0.4783176 0.4886133 0.4833264 0.4909959 0.9078014 0.929078 0.9361702
OG0004571 7.52718 6.151424 5.465696 0.0003878443 40.96962 26.09414 33.4084 0.9998706 9.226714 9.351238 2.367807 0.0001545122 NA 0.6646439 NA 0.06710711 NA 0.994806 41.74557 41.27522 42.11255 0.2540536 0.2655612 0.2528305 0.4606144 0.4609945 0.4592757 0.9625 0.95 0.95
OG0004572 0.2475753 1.867924 0.0002417433 0.0006676327 1.984574 0.005074083 4.686006e-05 7.579478e-07 0.0003135508 2.020814 6.919773e-07 4.566014e-05 NA 0.9999004 NA 0.05532284 NA 0.9997307 61 61 61 0.1221437 0.1092667 0.09976128 0.2904234 0.2864224 0.2804198 0.44 0.4533333 0.4266667
OG0004573 6.201212 16.82633 6.946821 0.1569396 27.07473 25.96698 47.60124 3.241838 13.29098 9.755275 6.764197 2.072348 NA 0.9956166 NA 0.4451887 NA 0.240678 31.93418 31.34201 30.3409 0.5231597 0.5309796 0.5409919 0.4825137 0.4867141 0.497554 0.9147982 0.9282511 0.9237668
OG0004574 5.21108 10.39506 1.028072 0.8869367 19.8472 17.80722 17.0861 5.136729 5.221247 8.409969 4.564435 1.155536 NA 0.9999235 NA 0.3435128 NA 0.9999235 34.85886 35.44598 34.63469 0.4643274 0.4682069 0.4547072 0.5271071 0.5264409 0.5251146 0.9130435 0.9371981 0.942029
OG0004575 -4.398168e-15 -1.355979e-14 5.421407e-14 -3.075971e-14 43.00016 39.40894 10.73857 17.64642 12.25727 7.063369 1.869687 4.329261 NA 0.9999911 NA 0.6210508 NA 0.1111034 55.64021 61 49.18645 0.2251913 0.103417 0.271187 0.3785414 0.3884985 0.4241322 0.6896552 0.7241379 0.7241379
OG0004576 2.996388 6.249817 0.2329775 0.2834349 24.43115 14.97795 4.471657 2.762032 48.08605 53.60993 15.40678 14.71337 NA 0.9999769 NA 0.05422606 NA 0.9999768 47.90844 41.75249 39.99808 0.1691805 0.2821906 0.3015305 0.4618695 0.4852959 0.5019922 0.8333333 0.8636364 0.8560606
OG0004577 0.03618765 2.7227 0.2373503 0.002521134 15.08571 15.09527 6.418824 4.111534 2.745555 0.0167154 0.01694131 0.001677369 NA 0.9999618 NA 0.9349997 NA 0.02412572 52.151 51.51587 48.06341 0.1498715 0.1888496 0.1804265 0.3849625 0.4046886 0.3859926 0.6847826 0.6847826 0.7065217
OG0004578 7.019068 1.212332 0.01952518 1.03455 7.472419 8.653749 0.03395613 0.08708059 5.043162 1.262415 0.01312002 0.03384027 NA 0.008975287 NA 0.9996885 NA 0.08595741 59.65876 59.96256 58.53885 0.07905876 0.07521227 0.07408997 0.3989369 0.3844238 0.3917932 0.4 0.4 0.4333333
OG0004579 0.5583848 1.932742 0.03008179 0.1923835 14.692 3.06488 1.004772 2.041316 1.113486 5.531432 0.002013825 0.03367616 NA 0.9993133 NA 0.002737878 NA 0.9993104 53.60812 55.67222 59.29901 0.2461747 0.1411981 0.1125091 0.4820321 0.4148718 0.3629864 0.6142857 0.6857143 0.5857143
OG0004580 3.147892 2.209516 0.01848633 0.04372012 4.307235 6.431542 0.04065168 1.096054 2.087976 1.128533 0.01108408 0.02622171 NA 0.6394645 NA 0.9999441 NA 0.5407835 48.02341 47.97646 48.22795 0.1940292 0.1863789 0.1890895 0.4244728 0.417465 0.4143207 0.2894737 0.254386 0.2719298
OG0004581 5.406806 35.95921 2.887804 1.657524 94.1688 29.60143 24.00239 9.088412 6.711055 23.79497 2.496495 2.841857 NA 0.9968321 1.350949 1.353285e-10 NA 0.9968321 45.11181 44.0641 44.86353 0.1745731 0.1947938 0.1773798 0.4798077 0.4874105 0.4800296 0.8157895 0.8947368 0.8947368
OG0004582 0.0192025 0.6976371 0.003531454 0.005622298 16.58855 4.490219 1.096228 1.057352 1.14903 4.051444 0.02230741 0.01303218 NA 0.9985851 NA 0.002642804 NA 0.9988674 44.82302 41.05598 43.94095 0.1923951 0.2242915 0.2047645 0.4328293 0.4652468 0.4386176 0.776699 0.8252427 0.7815534
OG0004583 6.434155 5.534723 2.169087 0.00679763 11.34539 16.35284 13.08274 0.004472442 1.917882 2.847163 0.04973229 0.001394536 NA 0.6136928 NA 0.9929368 NA 0.9929367 30.2166 31.52049 30.33102 0.5658054 0.5166306 0.5593849 0.4574011 0.4494365 0.4602648 0.9358974 0.9230769 0.974359
OG0004584 0.2256498 3.722503 0.01232861 1.002463 11.40285 4.106367 5.028967 2.027871 1.11781 3.850456 0.01241112 0.006527308 NA 0.9887138 NA 0.03832838 NA 0.9887139 49.16776 48.2278 48.75755 0.1777391 0.1975239 0.1739952 0.4028211 0.4361404 0.4205654 0.7529412 0.7647059 0.7529412
OG0004585 0.4911397 1.180874 0.1657145 0.02422178 6.342825 12.17092 1.746996 0.2575369 0.8103675 3.840958 0.438356 0.064193 NA 0.9199825 NA 0.9199824 NA 0.9199826 36.39995 36.1355 37.59954 0.4900543 0.4744931 0.4698447 0.4513458 0.4885858 0.4344933 0.8294118 0.8 0.8176471
OG0004587 1.873769 5.09179 1.038635 0.0138346 18.13919 9.884431 17.91847 1.225342 5.487458 5.499494 1.600528 1.137727 NA 0.9975222 NA 0.09341402 NA 0.9686186 37.87827 36.1163 32.22671 0.3951291 0.413809 0.5570442 0.4509032 0.4652755 0.5301324 0.9269663 0.9494382 0.9157303
OG0004588 5.404676 1.285896 1.643611 0.1378052 9.99293 11.31526 1.016198 0.308821 5.216096 5.562012 0.404437 0.2837119 NA 0.01165953 NA 0.9824039 NA 0.8744475 53.67876 58.89194 61 0.1685252 0.208737 0.1692074 0.4400371 0.4391926 0.3458937 0.6666667 0.6666667 0.6666667
OG0004589 0.1867644 6.784886 2.960962 0.5849513 25.43395 17.08217 15.54984 2.006309 4.570561 8.22654 0.05078677 0.03990387 NA 0.9749962 NA 0.1930798 NA 0.9749965 37.77307 37.45629 37.9692 0.2945846 0.3078714 0.2952562 0.4674784 0.4692691 0.4658976 0.8409091 0.9545455 0.8409091
OG0004590 3.077868 6.413235 1.735158 1.45314 10.86969 23.04707 16.7513 3.128858 2.314224 5.543656 5.972814 1.022478 NA 0.9994328 NA 0.9994328 NA 0.9994284 31.19428 31.65774 30.44656 0.5102164 0.4983224 0.5308255 0.452002 0.4583498 0.4620212 0.9543379 0.9589041 0.9680365
OG0004592 3.607342 8.814885 3.616386 2.551079 41.58314 35.47954 23.91764 13.25361 4.239815 1.507418 0.7140416 0.7590621 NA 0.9995993 NA 0.1181201 NA 0.02096189 43.26524 48.73373 38.39226 0.3303934 0.244449 0.3900003 0.4498826 0.5604724 0.4639047 0.71875 0.75 0.78125
OG0004593 0.1550003 1.134046 0.6897482 0.02839471 9.462191 11.19487 30.12645 0.4628109 31.36892 51.38724 30.49516 4.851276 NA 0.9984617 NA 0.9984617 NA 0.9984617 30.42661 29.87727 33.32263 0.561303 0.5859535 0.488105 0.4891953 0.5058897 0.4633925 0.9279279 0.9369369 0.9279279
OG0004594 1.06603 1.032537 0.008633943 0.006548916 1.138215 2.080286 0.01733205 1.01317 1.070126 2.020042 0.01271519 0.009666028 NA 0.9563534 NA 0.9965992 NA 0.9965994 56.39524 60.32051 59.84093 0.1928784 0.1762257 0.1844544 0.297707 0.2879861 0.2870041 0.4473684 0.4736842 0.4473684
OG0004595 1.65711 2.06688 1.789447 1.667385 38.59668 6.072705 11.67598 0.001905039 4.519409 4.99543 0.04812013 0.001914332 NA 0.9997955 1.768716 2.306977e-07 NA 0.9997931 53.92 50.12301 53.21772 0.1127913 0.1407741 0.1176429 0.4469113 0.4648026 0.4476037 0.6428571 0.6507937 0.6507937
OG0004596 1.568271 2.943932 0.8128126 0.1849163 14.39658 11.64892 6.61054 2.545577 33.1873 26.32468 18.12012 4.800172 NA 0.9836674 NA 0.3401513 NA 0.2824927 40.73555 58.63839 46.00069 0.4521944 0.05967151 0.2478492 0.6121284 0.4894603 0.4845163 0.6956522 0.7391304 0.7391304
OG0004597 2.829016 3.616032 3.380604 0.02829432 5.28133 2.696171 7.312741 0.04375923 0.5769811 4.078482 4.668134 0.02631633 NA 0.99993 NA 0.2864568 NA 0.999909 43.36805 27.7701 28.64062 0.6085019 0.7510084 0.6830276 0.3723531 0.3214406 0.3275716 0.9361702 0.9787234 1
OG0004599 3.553508 3.52068 0.748797 2.023344 10.88306 2.568389 2.083951 0.3117099 1.250458 3.329336 1.018394 0.1152973 NA 0.9999796 NA 0.01157638 NA 0.9999513 60.76845 56.895 57.15338 0.1288746 0.1563464 0.1368652 0.3657465 0.388772 0.3877732 0.4528302 0.4716981 0.4150943
OG0004600 7.33454 7.170233 1.714757 1.809652 10.44695 9.665671 3.080129 3.018873 2.417317 6.927965 0.1850677 0.1283353 NA 0.9086392 NA 0.7978093 NA 0.9998455 54.96723 53.6669 56.87131 0.09971821 0.104812 0.09779073 0.4152974 0.4165192 0.3986591 0.6388889 0.6481481 0.6481481
OG0004601 11.63219 19.52652 3.538801 10.5974 17.37924 10.7595 13.6535 1.02769 10.59544 4.993402 3.475856 0.1688239 NA 0.9981992 NA 0.09213981 NA 0.04667946 51.79166 51.43621 50.18425 0.1409216 0.1471574 0.1444472 0.4497729 0.4601777 0.4681889 0.6574074 0.6759259 0.6666667
OG0004603 0.09816934 1.150309 0.561817 0.005493143 2.174434 6.929487 0.02416007 0.01928601 12.76026 13.55878 5.317962 6.496549 NA 1 NA 1 NA 1 55.62443 54.95185 58.70249 0.1257823 0.1218291 0.1394978 0.3645036 0.3615817 0.3857284 0.35 0.3666667 0.3833333
OG0004604 4.475432 2.476679 3.70594 1.064142 15.85886 14.86214 14.89766 1.415777 17.54365 4.507968 7.839054 2.253773 NA 0.3425256 NA 0.6977466 NA 0.001352488 39.75843 44.21395 38.97299 0.3443974 0.2721094 0.3269102 0.4882198 0.4881127 0.5043584 0.8378378 0.8513514 0.8648649
OG0004605 2.20903 6.929201 0.2462665 1.947111 33.37226 17.63262 6.473995 8.871997 4.779749 3.036585 0.6388437 0.0496402 NA 0.9876817 NA 0.01577189 NA 0.4571116 57.51319 54.18616 55.51844 0.1073588 0.144395 0.1272528 0.4073014 0.4217358 0.4137725 0.5666667 0.5666667 0.6
OG0004606 0.08433854 0.2633842 0.8294024 0.005657094 7.420842 6.225407 6.105319 4.011953 4.09805 4.996701 0.01390529 0.01001686 NA 0.9988163 NA 0.5856987 NA 0.9988162 42.34046 42.19158 42.8464 0.2689849 0.2694014 0.2549252 0.4556385 0.4589584 0.4396528 0.8742515 0.8742515 0.8622754
OG0004607 0.8300932 5.460118 0.0690854 0.02706755 31.25513 18.97132 6.901004 1.677235 9.644415 19.33644 6.716308 1.61923 NA 0.9999684 NA 0.03136928 NA 0.9999683 44.76504 43.31037 43.93564 0.2102827 0.2377067 0.2494334 0.4519178 0.4664019 0.458008 0.8580247 0.8765432 0.8518519
OG0004608 39.62828 39.72541 30.15341 5.396854 9.045442 5.737202 3.358021 0.04404654 3.417023 4.567674 0.8619744 0.09823843 NA 0.8287435 NA 0.2561924 NA 0.9998561 55.87005 46.61025 41.32556 0.10142 0.2198992 0.3306396 0.439377 0.4333064 0.51552 0.8125 0.85 0.8375
OG0004609 1.718631 4.203231 0.2728382 0.9810177 9.931389 5.161997 1.177963 0.5751621 1.569903 3.650248 0.28467 2.100047 NA 0.9988759 NA 0.1307082 NA 0.9988759 60.72221 59.42353 60.44478 0.09004489 0.1406615 0.1031986 0.3821612 0.4123944 0.3849888 0.755102 0.7755102 0.755102
OG0004610 148.6792 140.7131 104.5059 17.47419 19.12089 12.4915 13.58659 2.924 9.436532 10.85037 7.668005 0.7872787 NA 0.1508646 NA 0.113104 NA 0.9998593 52.69519 41.66577 41.34481 0.09237665 0.2520883 0.2732872 0.5096208 0.487938 0.4861243 0.6666667 0.7857143 0.7857143
OG0004612 0.8764778 1.833541 0.5109555 0.222849 29.5866 20.35444 8.800323 1.931887 11.09621 17.50232 5.715208 1.520562 NA 0.9770726 NA 0.007184685 NA 0.9770724 47.15887 45.87751 47.37766 0.19037 0.1612958 0.1597146 0.4601705 0.5026116 0.4923569 0.7807018 0.7894737 0.7894737
OG0004613 3.842824 8.57093 3.463936 0.4246067 10.12589 15.14364 9.839705 1.968265 0.3485363 0.6750043 1.298543 0.06210292 NA 0.9998619 NA 0.999862 NA 0.9998619 39.38655 42.51662 38.55576 0.2990453 0.244154 0.3086844 0.4354635 0.4222912 0.4365894 0.8951613 0.8709677 0.9112903
OG0004616 2.060176 4.697672 1.931796 0.109024 10.37194 11.00928 11.23871 2.308113 3.225855 5.847084 2.131466 1.524811 NA 0.9994076 NA 0.9301631 NA 0.9994076 35.93743 35.59617 35.32351 0.3648277 0.3857146 0.368986 0.4593118 0.4767227 0.4635068 0.8733624 0.8908297 0.8951965
OG0004618 1.888827 2.388556 0.0491933 0.03153027 12.75505 4.943774 3.135516 1.117381 1.562243 6.327635 0.4086497 0.2060027 NA 0.9993588 NA 0.03808644 NA 0.9993588 60.91462 60.2105 60.42948 0.07810467 0.07915981 0.1466212 0.4005645 0.402461 0.4036598 0.6323529 0.6176471 0.6029412
OG0004619 0.09582497 0.01849537 0.07843754 0.0003740635 5.778001 1.82594 1.034085 0.9982493 15.96286 21.91249 3.499846 9.680828 NA 0.4824246 NA 0.117919 NA 0.9996094 50.35797 50.60138 46.9196 0.09559801 0.09909596 0.1559083 0.4249574 0.4274788 0.4233482 0.5 0.5 0.5
OG0004621 5.37279 9.539781 10.8095 1.128718 9.660184 14.63827 21.81329 2.971669 9.50462 10.48271 8.343011 0.06755556 NA 0.99804 NA 0.9980391 NA 0.9210364 31.94147 31.60572 31.89368 0.4983668 0.4952142 0.4938471 0.531721 0.5307025 0.5334601 0.9375 0.9444444 0.9305556
OG0004622 38.53241 57.24174 30.01442 8.100972 70.13912 48.82169 62.05787 9.81536 23.2851 29.28249 20.42163 3.654009 NA 0.9967466 NA 0.01541054 NA 0.9967466 35.65664 32.27043 34.62879 0.4083699 0.5042447 0.4485181 0.4925308 0.5262463 0.5009733 0.9078947 0.9440789 0.9177632
OG0004623 0.9225515 6.29042 0.9863362 0.00119695 4.081673 8.683512 1.003322 0.001985818 10.01493 8.613097 1.164093 2.10179 NA 0.9999883 NA 0.9999883 NA 0.7303947 49.98107 50.30931 52.04173 0.1571843 0.1509351 0.1466282 0.4362706 0.434457 0.4268131 0.6583333 0.6583333 0.675
OG0004625 0.08575837 1.052545 0.03930611 1.410616e-05 3.357563 1.154464 4.588126 0.001835688 1.262924 2.236742 0.1197981 0.0001332592 NA 1 NA 0.2007043 NA 1 28.55427 25.55403 32.69873 0.6769166 0.7610273 0.5811181 0.479755 0.498863 0.455259 0.9166667 1 0.9166667
OG0004628 10.00227 6.045608 2.003873 1.041437 17.95898 22.89744 14.7353 4.93939 5.793202 19.87264 3.465357 4.162038 NA 0.1813389 NA 0.9711115 NA 0.9711114 41.74226 42.46645 44.93633 0.2799129 0.2580211 0.2312194 0.446675 0.4446779 0.4512239 0.6578947 0.6315789 0.6315789
OG0004629 5.440862 21.45456 5.828768 0.6056886 133.9457 26.61268 41.92553 8.17442 8.730198 16.89369 2.387716 2.159578 NA 0.9997189 1.771043 0 NA 0.9994381 49.66506 45.76474 54.28054 0.1247061 0.1722308 0.0785239 0.4802456 0.4983289 0.4911674 0.840708 0.9026549 0.840708
OG0004630 8.740047 12.15396 14.12798 1.219241 89.8068 46.89401 112.4112 10.79167 2.661356 2.144799 1.996009 0.1264267 NA 0.9999348 0.8092659 2.033077e-06 NA 0.5667232 29.39234 28.41493 27.50346 0.5465492 0.601439 0.6248127 0.5132921 0.5740831 0.5466523 0.9468599 0.9565217 0.9661836
OG0004631 1.314644 7.884693 0.09415314 1.541371 24.28408 20.40889 2.43904 3.496785 4.469521 14.25194 0.1707524 0.8373363 NA 0.9995778 NA 0.4568518 NA 0.9995516 57.0413 57.12105 56.95999 0.04117943 0.04217924 0.04288393 0.4707128 0.477387 0.4692197 0.6169492 0.6338983 0.6033898
OG0004633 5.907813 5.601199 4.377641 2.211557 18.66814 22.51545 1.717655 1.050592 8.974366 2.08884 4.578245 1.172025 NA 0.8915874 NA 0.8983986 NA 0.02076311 54.51166 57.67944 50.58524 0.1466938 0.1115123 0.1615391 0.4132795 0.4013319 0.4200217 0.75 0.725 0.75
OG0004634 1.383492 8.644124 0.1237779 0.7950089 30.5559 14.01434 3.538655 0.2974525 1.873824 11.42562 1.169259 1.093321 NA 0.9999613 NA 0.003000167 NA 0.9999612 46.31538 43.07807 47.5501 0.1969841 0.2364061 0.186812 0.4631856 0.5059733 0.4663588 0.7267442 0.7906977 0.7412791
OG0004635 16.68822 18.43578 11.32577 0.04944087 49.81745 47.03641 24.60992 0.200145 16.69929 11.64991 7.377588 0.03757566 NA 0.999305 NA 0.2029997 NA 0.01172493 47.31658 46.81878 35.30388 0.1854932 0.1995405 0.3701466 0.4704308 0.4483135 0.5335189 0.5 1 0.5
OG0004637 4.506673 9.587122 5.401899 0.03490755 15.5149 22.45742 20.2218 0.1793642 8.713954 1.465298 4.600205 0.02845193 NA 0.9999038 NA 0.9998682 NA 0.002828373 35.72678 37.07515 35.24418 0.40816 0.3849423 0.4410081 0.4773002 0.4655356 0.4863802 0.8843284 0.8656716 0.8880597
OG0004638 1.623908 2.027459 1.319349 0.03404746 2.44358 7.910538 8.290292 1.085138 10.19088 1.268985 1.421778 0.05505734 NA 0.9996626 NA 0.9996627 3.384379 0.0006147797 37.87617 37.70071 37.62237 0.3684579 0.3723138 0.3637955 0.3628032 0.3527718 0.3374629 0.7727273 0.8181818 0.7954545
OG0004639 1.988813 13.37988 1.744276 1.408655 122.0367 71.1749 32.44195 10.6482 7.664889 40.7999 2.728537 2.964188 NA 0.9949554 0.5604279 9.868745e-05 NA 0.9949556 41.9789 40.68223 41.95129 0.2401573 0.2692698 0.2416525 0.4915492 0.4972825 0.4912921 0.7727273 0.8039773 0.7755682
OG0004640 2.915261 2.313759 1.760285 0.1930104 14.33898 7.582671 25.1568 5.706216 5.970451 2.425605 4.377693 1.278508 NA 0.2140375 NA 0.09439387 NA 0.07360413 33.29119 29.63675 31.5302 0.4513509 0.5460891 0.5058046 0.497583 0.5355463 0.5045308 0.9574468 0.9361702 0.9574468
OG0004641 1.688786 0.07935276 0.0006569952 0.01095149 3.414079 3.529072 0.1027466 1.440799 2.949766 1.328856 0.0006435811 0.02602764 NA 0.08103591 NA 1 NA 0.2172966 50.04556 45.95125 49.87063 0.143866 0.2091686 0.1545082 0.3662928 0.3345399 0.375103 0.3571429 0.3571429 0.3571429
OG0004642 0.62646 3.588167 0.0009028518 0.000234585 8.086125 2.990192 3.084638e-05 0.004438825 0.01502024 0.9190875 9.699458e-05 3.3067e-09 NA 1 NA 0.07330479 NA 1 50.80458 46.35728 49.60763 0.289783 0.3550263 0.3031323 0.329217 0.3934771 0.334947 0.6527778 0.7361111 0.7361111
OG0004643 6.090466 10.23174 1.000145 0.0005965742 9.006941 5.148216 0.9998614 0.9994542 2.874138 4.015414 0.0007126131 0.0005809262 NA 0.9999837 NA 0.2958254 NA 0.9999835 53.38402 53.49262 54.3237 0.07848331 0.07589873 0.07259446 0.4452915 0.4434552 0.4459071 0.4259259 0.4444444 0.4444444
OG0004644 7.006708 15.07111 4.46855 1.987748 18.9646 18.71979 20.87385 1.469695 9.474731 13.82 3.158491 2.198682 NA 0.9986776 NA 0.5958135 NA 0.9986776 45.29305 40.52898 43.33319 0.2072927 0.2373282 0.222971 0.4541503 0.4710802 0.4595189 0.8955224 0.880597 0.880597
OG0004645 2.446359 6.201999 0.07471084 5.039269 16.96408 13.72696 2.1863 2.260103 3.390842 11.23631 0.1062211 0.1289458 NA 1 NA 0.5185778 NA 1 57.18591 57.12827 56.66858 0.04844797 0.04853612 0.05202734 0.4510697 0.4550392 0.4507829 0.4201681 0.4453782 0.394958
OG0004646 10.13968 17.19403 1.163638 7.355672 223.4641 207.3209 44.82377 147.6184 -3.722619e-14 -7.452741e-14 -4.085232e-14 -2.25707e-14 NA 1 NA 0.1506739 NA 1 43.82889 50.65135 49.27542 0.314374 0.2425759 0.1291707 0.4947941 0.5688865 0.4415848 0.2857143 0.2142857 0.2857143
OG0004647 0.9942253 6.278192 1.851835 0.03878555 33.57515 14.27725 15.07576 1.266319 7.53379 4.432001 2.243922 0.05776388 NA 0.9996466 1.0295 0.0007914873 NA 0.2392457 45.06479 41.4915 46.85206 0.1372223 0.1909656 0.1520844 0.4338804 0.4747644 0.4444012 0.8072289 0.8433735 0.8313253
OG0004648 4.678454 2.08436 0.3664934 0.2181334 52.87423 59.36926 18.27276 14.43281 5.713822 9.697411 3.144479 3.582897 NA 0.04040249 NA 1 NA 1 56.84243 48.4555 52.70875 0.1799709 0.2989145 0.2002766 0.4200503 0.46848 0.4356838 0.6666667 0.6666667 0.6666667
OG0004649 2.287203 6.934163 1.214724 0.003705133 31.9786 21.12805 15.3083 2.435376 2.014222 3.398485 0.02715873 0.007244412 NA 1 NA 0.05960047 NA 1 46.28833 38.87846 45.34996 0.2014189 0.3624911 0.2163986 0.4505083 0.5188759 0.4528641 0.8510638 0.858156 0.858156
