sp contig logFC pval sp contig logFC pval sp contig logFC pval sp contig logFC pval OG contig_BAT 1+2GC% 3rdGC% totGC% contig_BRO 1+2GC% 3rdGC% totGC% contig_BGM 1+2GC% 3rdGC% totGC%
BGM_M TRINITY_DN57699_c0_g1 8.39045444710687 0.234945171962906 BAT TRINITY_DN50741_c0_g3 1.32346991416838 0.846001589919328 BRO TRINITY_DN31426_c0_g3 1.8001290297238 0.957196848779621 BGM TRINITY_DN57699_c0_g1 3.82949479075339 0.829333084544751 OG0005514 TRINITY_DN50741_c0_g3_i2.p1 37.50 35.19 36.73 TRINITY_DN31426_c0_g3_i1.p1 33.90 34.75 34.18 TRINITY_DN57699_c0_g1_i3.p1 37.80 33.33 36.31
BGM_M TRINITY_DN3909_c0_g1 379.778361010196 4.43926173011584e-42 BAT TRINITY_DN5436_c0_g1 162.730994540529 0.00089461263668853 BRO TRINITY_DN250826_c0_g1 268.405661879306 3.28945445379432e-09 BGM TRINITY_DN3909_c0_g1 119.414745428478 0.000226100095078137 OG0005515 TRINITY_DN5436_c0_g1_i1.p1 46.43 59.81 50.89 TRINITY_DN250826_c0_g1_i1.p1 47.94 63.64 53.17 TRINITY_DN3909_c0_g1_i1.p1 46.43 59.81 50.89
BGM_M TRINITY_DN61333_c1_g1 3.16226266888841 0.513473594485846 BAT TRINITY_DN55472_c0_g2 1.60375229800773 0.0127572904269485 BRO TRINITY_DN23427_c1_g1 5.35112539263007 0.0571806413261921 BGM TRINITY_DN61333_c1_g1 2.08475407010104 0.801325848416539 OG0005516 TRINITY_DN55472_c0_g2_i1.p2 57.69 86.98 67.46 TRINITY_DN23427_c1_g1_i6.p1 58.77 87.13 68.23 TRINITY_DN61333_c1_g1_i4.p1 59.76 85.21 68.24
BGM_M TRINITY_DN3453_c0_g5 127.738241409859 6.91089489503391e-61 BAT TRINITY_DN6078_c0_g1 457.280388772267 5.93160968832298e-26 BRO TRINITY_DN827_c0_g1 741.115674865646 1.30453263534236e-203 BGM TRINITY_DN3453_c0_g5 92.598348379663 7.12320210252624e-53 OG0005517 TRINITY_DN6078_c0_g1_i6.p1 46.06 34.84 42.33 TRINITY_DN827_c0_g1_i3.p1 46.17 34.15 42.16 TRINITY_DN3453_c0_g5_i1.p1 52.45 51.66 52.19
BGM_M TRINITY_DN442_c0_g1 272.476186549571 0.283122930075869 BAT TRINITY_DN6123_c0_g1 315.48753252671 1.01434379584556e-08 BRO TRINITY_DN860_c2_g1 298.057253939754 1.24590906115155e-11 BGM TRINITY_DN442_c0_g1 174.804028959958 1.76497873130678e-05 OG0005518 TRINITY_DN6123_c0_g1_i6.p1 48.54 54.46 50.51 TRINITY_DN860_c2_g1_i1.p1 48.46 55.69 50.87 TRINITY_DN442_c0_g1_i7.p1 48.15 54.77 50.36
BGM_M TRINITY_DN2718_c6_g3 298.216217303615 1.32887580504526e-26 BAT TRINITY_DN62202_c0_g1 69.9540549425977 0.535376128938385 BRO TRINITY_DN29093_c1_g1 60.0987389616455 0.893149849664801 BGM TRINITY_DN2718_c6_g3 65.3587504571779 0.594134678985278 OG0005519 TRINITY_DN62202_c0_g1_i1.p1 56.79 89.63 67.74 TRINITY_DN29093_c1_g1_i2.p2 56.79 92.35 68.64 TRINITY_DN2718_c6_g3_i1.p1 54.69 88.40 65.93
BGM_M TRINITY_DN1304_c1_g1 58.7091847147493 5.19553719611799e-19 BAT TRINITY_DN6888_c0_g1 95.2505403038988 0.099205726556835 BRO TRINITY_DN39670_c0_g1 18.5565151591736 0.145981475866759 BGM TRINITY_DN1304_c1_g1 23.7293246682368 0.0133008040452809 OG0005520 TRINITY_DN6888_c0_g1_i3.p1 46.24 64.60 52.36 TRINITY_DN39670_c0_g1_i3.p1 51.38 64.14 55.63 TRINITY_DN1304_c1_g1_i3.p1 50.54 72.83 57.97
BGM_M TRINITY_DN705_c1_g1 13.9001694248726 2.82140293597962e-05 BAT TRINITY_DN7424_c0_g1 4.9072975047544 0.893746449344634 BRO TRINITY_DN3827_c7_g1 6.60653060090592 0.90225936842611 BGM TRINITY_DN705_c1_g1 3.57107830794985 0.905565711336554 OG0005521 TRINITY_DN7424_c0_g1_i1.p2 52.33 90.70 65.12 TRINITY_DN3827_c7_g1_i1.p1 54.11 87.88 65.37 TRINITY_DN705_c1_g1_i2.p2 52.91 91.75 65.86
BGM_M TRINITY_DN475_c0_g2 68.0212066777102 0.00356084689849229 BAT TRINITY_DN75957_c0_g1 17.3541949131312 4.85915926860677e-11 BRO TRINITY_DN268_c0_g1 22.5749215123989 8.82965690697089e-14 BGM TRINITY_DN475_c0_g2 100.065374641224 1.03940472407058e-07 OG0005522 TRINITY_DN75957_c0_g1_i10.p1 48.78 83.80 60.45 TRINITY_DN268_c0_g1_i4.p1 48.34 84.02 60.23 TRINITY_DN475_c0_g2_i2.p1 50.00 85.36 61.84
BGM_M TRINITY_DN2983_c0_g1 116.202285884233 3.84874673262864e-07 BAT TRINITY_DN7694_c5_g1 99.8931423189229 0.880534194391472 BRO TRINITY_DN15300_c0_g3 197.578304881779 0.0414329969429341 BGM TRINITY_DN2983_c0_g1 60.820167047351 0.554612381055562 OG0005523 TRINITY_DN7694_c5_g1_i1.p2 48.89 91.14 62.98 TRINITY_DN15300_c0_g3_i2.p2 49.26 94.10 64.21 TRINITY_DN2983_c0_g1_i3.p2 48.90 91.21 63.19
BGM_M TRINITY_DN3699_c10_g1 72.1839164376806 0.0171310880420384 BAT TRINITY_DN8087_c0_g1 45.7368837496002 0.0155360200452192 BRO TRINITY_DN13063_c1_g2 41.7054863863028 0.00898811524444282 BGM TRINITY_DN3699_c10_g1 62.2373140789302 0.329807648950352 OG0005524 TRINITY_DN8087_c0_g1_i3.p1 50.29 69.05 56.54 TRINITY_DN13063_c1_g2_i1.p1 50.57 70.49 57.21 TRINITY_DN3699_c10_g1_i1.p1 50.43 66.48 55.78
BGM_M TRINITY_DN421_c0_g1 46.244968128038 0.45830110652448 BAT TRINITY_DN8509_c0_g1 35.5460738788057 0.00940659302821319 BRO TRINITY_DN3602_c0_g2 34.1041612183837 0.0882219975328787 BGM TRINITY_DN421_c0_g1 34.179482452599 0.149877864499808 OG0005525 TRINITY_DN8509_c0_g1_i1.p1 47.73 83.47 59.64 TRINITY_DN3602_c0_g2_i2.p1 47.94 83.61 60.03 TRINITY_DN421_c0_g1_i4.p1 47.93 84.30 60.06
BGM_M TRINITY_DN243_c1_g1 300.574130075519 2.00311356558216e-60 BAT TRINITY_DN86394_c0_g1 47.4206371529075 0.0156864736486389 BRO TRINITY_DN25037_c0_g1 47.6990813776027 2.13051695584006e-07 BGM TRINITY_DN243_c1_g1 42.7873326367224 0.21166303356752 OG0005526 TRINITY_DN86394_c0_g1_i2.p1 53.77 88.73 65.43 TRINITY_DN25037_c0_g1_i2.p1 51.58 87.04 63.40 TRINITY_DN243_c1_g1_i5.p1 53.16 89.89 65.40
BGM_M TRINITY_DN935_c0_g1 296.678878670546 4.62802790642539e-07 BAT TRINITY_DN8903_c0_g1 182.040121021266 0.138271101280661 BRO TRINITY_DN4159_c0_g1 281.763360901416 2.86979495095946e-13 BGM TRINITY_DN935_c0_g1 145.064944052012 0.000550771502654417 OG0005527 TRINITY_DN8903_c0_g1_i20.p1 56.83 85.64 66.43 TRINITY_DN4159_c0_g1_i9.p1 56.43 84.73 65.86 TRINITY_DN935_c0_g1_i15.p1 56.33 79.85 64.21
BGM_M TRINITY_DN3751_c0_g1 397.939757571647 0.00693048643768589 BAT TRINITY_DN8941_c0_g2 392.350478520969 0.0295466424573772 BRO TRINITY_DN6125_c0_g1 103.0003979632 0.0198851446486248 BGM TRINITY_DN3751_c0_g1 232.873179025321 0.0814206609045644 OG0005528 TRINITY_DN8941_c0_g2_i4.p1 48.53 82.15 59.73 TRINITY_DN6125_c0_g1_i5.p1 50.37 81.92 60.89 TRINITY_DN3751_c0_g1_i3.p1 49.07 81.35 59.94
BGM_M TRINITY_DN1117_c2_g1 89.1050817697221 6.22115327038017e-41 BAT TRINITY_DN9350_c0_g1 132.028138686165 5.63536690126589e-44 BRO TRINITY_DN9801_c0_g1 82.382594474733 3.03641751601424e-20 BGM TRINITY_DN1117_c2_g1 120.194450570197 1.81899364087808e-59 OG0005529 TRINITY_DN9350_c0_g1_i5.p2 48.34 95.58 64.09 TRINITY_DN9801_c0_g1_i1.p1 50.52 93.81 64.95 TRINITY_DN1117_c2_g1_i5.p2 48.33 96.67 64.44
BGM_M TRINITY_DN22840_c0_g2 30.3211077701873 0.000432618948325479 BAT TRINITY_DN953_c7_g1 32.0061561490182 0.934740808404959 BRO TRINITY_DN20186_c0_g2 47.5529987834743 0.212507603129697 BGM TRINITY_DN22840_c0_g2 12.2531913114553 0.677884428258178 OG0005530 TRINITY_DN953_c7_g1_i2.p1 57.01 91.01 68.34 TRINITY_DN20186_c0_g2_i6.p2 57.28 92.33 68.96 TRINITY_DN22840_c0_g2_i7.p1 57.29 95.16 70.14
BGM_M TRINITY_DN3405_c0_g1 126.78555785643 1.57649455011682e-39 BAT TRINITY_DN102904_c0_g1 29.4949848898616 2.24396465517489e-06 BRO TRINITY_DN16101_c1_g1 69.1170550814301 4.05122471156899e-08 BGM TRINITY_DN3405_c0_g1 26.2875752410126 2.18636420532385e-07 OG0005532 TRINITY_DN102904_c0_g1_i2.p1 50.87 70.33 57.35 TRINITY_DN16101_c1_g1_i3.p1 51.10 75.93 59.38 TRINITY_DN3405_c0_g1_i5.p1 50.51 74.75 58.59
BGM_M TRINITY_DN3243_c0_g1 282.237801935696 2.61817336827298e-53 BAT TRINITY_DN10841_c0_g3 168.113282820545 3.13081649076361e-08 BRO TRINITY_DN2705_c0_g1 435.744958919923 7.64958906141886e-16 BGM TRINITY_DN3243_c0_g1 206.251729078651 2.04754207207442e-09 OG0005533 TRINITY_DN10841_c0_g3_i1.p1 50.00 91.08 63.89 TRINITY_DN2705_c0_g1_i2.p1 50.56 91.01 64.04 TRINITY_DN3243_c0_g1_i11.p1 50.56 92.57 64.76
BGM_M TRINITY_DN1320_c0_g3 15.5972616980841 0.0319729626655214 BAT TRINITY_DN11406_c0_g1 16.9503006518818 0.0722226135997211 BRO TRINITY_DN24759_c0_g5 11.6185480550584 0.136214401471357 BGM TRINITY_DN1320_c0_g3 15.8673274582356 0.886199143516768 OG0005534 TRINITY_DN11406_c0_g1_i1.p1 54.70 87.85 65.75 TRINITY_DN24759_c0_g5_i2.p1 57.75 89.67 68.39 TRINITY_DN1320_c0_g3_i2.p1 54.97 87.85 65.93
BGM_M TRINITY_DN50693_c2_g1 705.484027478683 8.38393770038611e-150 BAT TRINITY_DN1144_c0_g3 37.8497771394779 0.00511918825290945 BRO TRINITY_DN10872_c0_g3 84.1520931188808 0.000580689599708475 BGM TRINITY_DN50693_c2_g1 50.4300959462854 0.00914443299183028 OG0005535 TRINITY_DN1144_c0_g3_i4.p1 51.65 70.96 58.08 TRINITY_DN10872_c0_g3_i1.p1 52.49 72.25 59.07 TRINITY_DN50693_c2_g1_i1.p1 51.20 70.21 57.53
BGM_M TRINITY_DN51966_c0_g1 11.9179403797603 0.00251089910120181 BAT TRINITY_DN12097_c0_g1 9.92568333251067 0.105882006014506 BRO TRINITY_DN13130_c0_g1 10.2463316686462 0.238371585526926 BGM TRINITY_DN51966_c0_g1 11.6595572721082 0.417085254055172 OG0005536 TRINITY_DN12097_c0_g1_i3.p1 52.43 94.95 66.71 TRINITY_DN13130_c0_g1_i2.p1 55.50 95.41 68.89 TRINITY_DN51966_c0_g1_i3.p1 54.86 89.03 66.25
BGM_M TRINITY_DN12138_c0_g5 1.67872915242416 0.671949286022912 BAT TRINITY_DN12278_c0_g3 8.17691485879626 0.000136190000451198 BRO TRINITY_DN89061_c0_g3 6.37682329885078 0.0014670694522383 BGM TRINITY_DN12138_c0_g5 5.17477330883871 0.000511549320771724 OG0005537 TRINITY_DN12278_c0_g3_i1.p3 50.57 98.11 66.62 TRINITY_DN89061_c0_g3_i1.p2 51.50 99.25 67.42 TRINITY_DN12138_c0_g5_i1.p3 50.76 98.86 66.79
BGM_M TRINITY_DN9525_c0_g1 10.6384854059883 0.0315505103749377 BAT TRINITY_DN12891_c0_g1 34.8517495291482 2.0244240715161e-10 BRO TRINITY_DN22634_c0_g1 14.498234563063 3.2939177529508e-13 BGM TRINITY_DN9525_c0_g1 8.01936117538325 1.31672899294875e-08 OG0005538 TRINITY_DN12891_c0_g1_i29.p2 58.95 94.46 70.88 TRINITY_DN22634_c0_g1_i1.p2 59.47 96.68 71.88 TRINITY_DN9525_c0_g1_i1.p2 56.55 99.44 70.84
BGM_M TRINITY_DN40326_c0_g2 2.02600940539915 0.0116354971706436 BAT TRINITY_DN13105_c0_g1 5.60583892505321 0.00310880081956777 BRO TRINITY_DN88917_c0_g1 3.63212566551636 0.601300618878321 BGM TRINITY_DN40326_c0_g2 4.13764039539118 0.133658601151428 OG0005539 TRINITY_DN13105_c0_g1_i1.p1 66.21 92.57 75.00 TRINITY_DN88917_c0_g1_i2.p2 65.62 90.39 73.87 TRINITY_DN40326_c0_g2_i3.p2 65.20 91.85 74.09
BGM_M TRINITY_DN919_c0_g1 94.8244693746671 0.81933686089267 BAT TRINITY_DN13457_c0_g1 12.8403900176327 0.769880311556359 BRO TRINITY_DN12100_c0_g1 53.7511595816966 0.278770185750218 BGM TRINITY_DN919_c0_g1 63.5131358054132 0.990568798550977 OG0005540 TRINITY_DN13457_c0_g1_i4.p2 54.44 76.17 61.68 TRINITY_DN12100_c0_g1_i7.p1 51.11 78.92 60.47 TRINITY_DN919_c0_g1_i2.p1 50.91 77.22 59.68
BGM_M TRINITY_DN1778_c0_g1 56.5018125054351 0.0570801037841756 BAT TRINITY_DN1371_c2_g1 103.601500144295 0.18532552052019 BRO TRINITY_DN80825_c0_g1 43.6802395165703 0.286006493569135 BGM TRINITY_DN1778_c0_g1 72.5769369913478 1.41782929939916e-07 OG0005541 TRINITY_DN1371_c2_g1_i3.p1 51.03 90.98 64.35 TRINITY_DN80825_c0_g1_i5.p1 52.93 89.86 65.34 TRINITY_DN1778_c0_g1_i6.p1 51.11 91.03 64.41
BGM_M TRINITY_DN6293_c0_g1 236.791724786857 9.54279411649988e-53 BAT TRINITY_DN1390_c0_g2 141.916016621626 1.93921447198456e-50 BRO TRINITY_DN1405_c0_g2 335.676543439555 1.80350326314268e-63 BGM TRINITY_DN6293_c0_g1 163.854886129217 9.83259491642989e-71 OG0005542 TRINITY_DN1390_c0_g2_i7.p1 53.92 90.82 66.40 TRINITY_DN1405_c0_g2_i1.p1 54.55 90.91 66.67 TRINITY_DN6293_c0_g1_i1.p1 54.04 92.93 67.00
BGM_M TRINITY_DN417_c2_g3 3832.13923555449 5.07706873619953e-15 BAT TRINITY_DN1402_c0_g2 10501.5100389691 0.0419890059561425 BRO TRINITY_DN7787_c0_g2 12082.951967483 0.0074101078288428 BGM TRINITY_DN417_c2_g3 5794.16857722305 0.000239812177352345 OG0005543 TRINITY_DN1402_c0_g2_i1.p1 42.69 51.60 45.66 TRINITY_DN7787_c0_g2_i1.p1 42.48 50.88 45.28 TRINITY_DN417_c2_g3_i2.p1 43.81 50.15 45.92
BGM_M TRINITY_DN59287_c0_g5 98.1115719895423 0.713750396674739 BAT TRINITY_DN15393_c0_g2 193.527298450388 4.32206538164402e-10 BRO TRINITY_DN122801_c0_g4 47.7320263617372 2.33286619271694e-16 BGM TRINITY_DN59287_c0_g5 28.8166593967129 3.67108950541e-08 OG0005545 TRINITY_DN15393_c0_g2_i1.p1 59.31 93.80 70.80 TRINITY_DN122801_c0_g4_i1.p1 57.49 96.36 70.45 TRINITY_DN59287_c0_g5_i1.p1 58.24 94.19 70.27
BGM_M TRINITY_DN1579_c0_g1 301.288848966167 3.05559661605972e-27 BAT TRINITY_DN1656_c0_g1 148.756353563142 1.89041262866631e-44 BRO TRINITY_DN697_c0_g2 65.3334111409487 7.50697538029539e-22 BGM TRINITY_DN1579_c0_g1 128.443933136124 3.15928152636387e-18 OG0005546 TRINITY_DN1656_c0_g1_i7.p1 57.50 94.78 69.93 TRINITY_DN697_c0_g2_i1.p1 55.88 96.55 69.44 TRINITY_DN1579_c0_g1_i2.p1 57.29 95.80 70.13
BGM_M TRINITY_DN8770_c0_g1 56.1424720154814 0.790946172819621 BAT TRINITY_DN1685_c1_g1 54.3433149192869 2.10447817904154e-05 BRO TRINITY_DN441_c3_g1 76.7631063778816 3.38089568901096e-09 BGM TRINITY_DN8770_c0_g1 50.2382950154707 0.0109876458970965 OG0005547 TRINITY_DN1685_c1_g1_i3.p1 48.76 74.75 57.43 TRINITY_DN441_c3_g1_i2.p1 49.30 76.49 58.36 TRINITY_DN8770_c0_g1_i10.p1 48.51 73.93 56.99
BGM_M TRINITY_DN1176_c1_g1 177.148807431751 1.10110847977809e-12 BAT TRINITY_DN1902_c0_g2 168.969335790068 7.31624986448168e-17 BRO TRINITY_DN6926_c0_g2 327.689019326158 4.03266415827999e-36 BGM TRINITY_DN1176_c1_g1 209.512637892404 1.82110463932644e-14 OG0005548 TRINITY_DN1902_c0_g2_i2.p1 46.62 78.14 57.13 TRINITY_DN6926_c0_g2_i1.p1 49.13 78.05 58.77 TRINITY_DN1176_c1_g1_i1.p1 47.11 77.81 57.34
BGM_M TRINITY_DN5626_c0_g2 362.278313329501 8.21116753623803e-20 BAT TRINITY_DN1998_c0_g1 361.4581977842 0.00248377406946906 BRO TRINITY_DN57155_c0_g2 346.57276784042 0.0118202142113763 BGM TRINITY_DN5626_c0_g2 187.815960736808 5.29256825685142e-06 OG0005549 TRINITY_DN1998_c0_g1_i1.p1 49.80 89.74 63.11 TRINITY_DN57155_c0_g2_i1.p1 50.13 91.23 63.83 TRINITY_DN5626_c0_g2_i2.p1 48.80 90.39 62.66
BGM_M TRINITY_DN1329_c0_g1 42.0438830196329 0.129614012116747 BAT TRINITY_DN2009_c3_g4 28.9760146302746 0.130326371992424 BRO TRINITY_DN13010_c1_g1 24.6333679328933 0.000885660091580892 BGM TRINITY_DN1329_c0_g1 31.0539311369169 0.00829963114764046 OG0005550 TRINITY_DN2009_c3_g4_i2.p1 54.26 55.51 54.68 TRINITY_DN13010_c1_g1_i2.p1 55.65 60.15 57.25 TRINITY_DN1329_c0_g1_i4.p1 53.77 55.53 54.43
BGM_M TRINITY_DN91731_c0_g1 35.0051062136423 9.49294261772098e-08 BAT TRINITY_DN2078_c0_g1 68.1713853668379 2.92018576395657e-06 BRO TRINITY_DN1180_c2_g1 36.5334785864947 3.25894587796547e-08 BGM TRINITY_DN91731_c0_g1 30.0070081867452 7.58097507175168e-08 OG0005552 TRINITY_DN2078_c0_g1_i1.p1 45.20 51.29 47.23 TRINITY_DN1180_c2_g1_i2.p1 45.10 55.10 48.44 TRINITY_DN91731_c0_g1_i1.p1 44.83 51.29 46.99
BGM_M TRINITY_DN874_c8_g2 381.226482337375 0.0226774773306646 BAT TRINITY_DN2079_c0_g1 562.363331992507 5.13585956642305e-17 BRO TRINITY_DN1695_c0_g6 871.945669081745 1.60100455126988e-83 BGM TRINITY_DN874_c8_g2 392.816586103754 1.00859801668394e-21 OG0005553 TRINITY_DN2079_c0_g1_i5.p1 47.98 78.80 58.25 TRINITY_DN1695_c0_g6_i1.p1 49.01 82.54 60.19 TRINITY_DN874_c8_g2_i2.p1 48.26 80.20 58.90
BGM_M TRINITY_DN2148_c0_g1 44.9462861255682 1.79749570481641e-28 BAT TRINITY_DN247775_c0_g1 14.2988164024135 1.10270107962572e-07 BRO TRINITY_DN114368_c0_g2 24.3575870005302 1.44087034583485e-13 BGM TRINITY_DN2148_c0_g1 5.73218542672603 0.0526190389063536 OG0005555 TRINITY_DN247775_c0_g1_i3.p1 49.20 73.13 57.18 TRINITY_DN114368_c0_g2_i1.p1 49.90 76.24 58.68 TRINITY_DN2148_c0_g1_i7.p2 49.79 81.93 60.60
BGM_M TRINITY_DN191289_c0_g1 4.21590673970287 5.50976066038043e-05 BAT TRINITY_DN2485_c0_g1 17.2194985786257 0.943902212733998 BRO TRINITY_DN19507_c0_g2 6.3604890842976 0.121053948597079 BGM TRINITY_DN191289_c0_g1 5.71853427255616 0.665369627966102 OG0005556 TRINITY_DN2485_c0_g1_i1.p2 51.71 89.72 64.38 TRINITY_DN19507_c0_g2_i4.p1 58.35 87.53 68.08 TRINITY_DN191289_c0_g1_i1.p2 44.04 88.51 58.87
BGM_M TRINITY_DN1640_c1_g1 217.424085230426 0.0196698553426635 BAT TRINITY_DN2486_c20_g2 76.8078279034533 0.820989905300072 BRO TRINITY_DN2113_c7_g1 93.8746711553343 0.0513122306173077 BGM TRINITY_DN1640_c1_g1 109.777855900132 0.00030126812702026 OG0005557 TRINITY_DN2486_c20_g2_i1.p1 46.80 79.45 57.69 TRINITY_DN2113_c7_g1_i1.p1 46.79 82.11 58.56 TRINITY_DN1640_c1_g1_i1.p1 46.82 80.91 58.18
BGM_M TRINITY_DN2255_c4_g1 11.6485343990161 0.671514969506568 BAT TRINITY_DN2554_c4_g1 25.512379658735 0.192757556663333 BRO TRINITY_DN153_c5_g4 20.3713305825328 0.273230104769993 BGM TRINITY_DN2255_c4_g1 8.91342030795081 0.95231980582009 OG0005558 TRINITY_DN2554_c4_g1_i1.p1 44.01 73.94 53.99 TRINITY_DN153_c5_g4_i2.p2 46.30 85.19 59.26 TRINITY_DN2255_c4_g1_i2.p1 46.76 85.19 59.57
BGM_M TRINITY_DN31113_c0_g1 25.7487682033705 9.89447545795236e-07 BAT TRINITY_DN26013_c1_g1 7.44895587664648 0.523544928273291 BRO TRINITY_DN116271_c0_g1 7.97735947154359 0.0118132569189883 BGM TRINITY_DN31113_c0_g1 27.0321529782339 4.13040975028381e-05 OG0005559 TRINITY_DN26013_c1_g1_i10.p1 49.80 80.08 59.89 TRINITY_DN116271_c0_g1_i1.p1 49.55 86.10 61.73 TRINITY_DN31113_c0_g1_i2.p1 52.20 84.68 63.02
BGM_M TRINITY_DN19480_c0_g1 153.553826476692 0.0524553315869603 BAT TRINITY_DN26149_c0_g3 124.713914728425 0.189159296132693 BRO TRINITY_DN48453_c0_g1 229.197006394325 0.218092765796548 BGM TRINITY_DN19480_c0_g1 121.303424432118 0.922898343689443 OG0005561 TRINITY_DN26149_c0_g3_i5.p1 49.13 79.83 59.36 TRINITY_DN48453_c0_g1_i4.p1 50.15 86.86 62.38 TRINITY_DN19480_c0_g1_i3.p1 49.66 81.79 60.37
BGM_M TRINITY_DN1104_c1_g1 248.381827737624 0.000671003198366833 BAT TRINITY_DN2683_c0_g1 517.451309985263 0.000642240770543715 BRO TRINITY_DN491_c0_g2 647.616652777447 9.48897059182845e-14 BGM TRINITY_DN1104_c1_g1 187.569626743056 5.08138760824387e-09 OG0005562 TRINITY_DN2683_c0_g1_i1.p1 53.40 62.28 56.36 TRINITY_DN491_c0_g2_i1.p1 52.96 64.69 56.87 TRINITY_DN1104_c1_g1_i3.p1 55.08 68.63 59.74
BGM_M TRINITY_DN3980_c0_g1 85.584524346071 0.0110645569060554 BAT TRINITY_DN27265_c0_g1 48.2027524810831 0.41564915147075 BRO TRINITY_DN1776_c0_g1 38.4868835075767 0.178365176988834 BGM TRINITY_DN3980_c0_g1 53.5051152430364 0.574340947478259 OG0005563 TRINITY_DN27265_c0_g1_i9.p1 51.15 81.40 61.23 TRINITY_DN1776_c0_g1_i3.p1 50.94 82.07 61.31 TRINITY_DN3980_c0_g1_i16.p1 50.89 79.34 60.37
BGM_M TRINITY_DN4476_c2_g1 5.5137092975661 0.218825633349127 BAT TRINITY_DN27514_c0_g1 13.9138348649326 0.416736550892747 BRO TRINITY_DN4517_c0_g2 27.2010994013579 1.48899684628857e-11 BGM TRINITY_DN4476_c2_g1 8.59643313761319 0.579002762281873 OG0005564 TRINITY_DN27514_c0_g1_i6.p1 60.79 96.40 72.66 TRINITY_DN4517_c0_g2_i1.p1 57.35 94.55 69.75 TRINITY_DN4476_c2_g1_i2.p1 60.34 97.84 72.84
BGM_M TRINITY_DN536_c0_g1 236.922423374527 0.000173672226772363 BAT TRINITY_DN3368_c0_g1 174.853891333584 0.812998586229507 BRO TRINITY_DN69790_c0_g2 120.376409225754 0.133803517469758 BGM TRINITY_DN536_c0_g1 112.70939151912 0.0593936108150561 OG0005569 TRINITY_DN3368_c0_g1_i5.p1 47.03 70.55 54.87 TRINITY_DN69790_c0_g2_i2.p1 48.63 75.45 57.67 TRINITY_DN536_c0_g1_i4.p1 46.92 70.55 54.79
BGM_M TRINITY_DN12977_c0_g1 13.2773697768307 1.77799399606621e-06 BAT TRINITY_DN3458_c1_g1 18.5922004980664 0.784883687509991 BRO TRINITY_DN1541_c0_g1 62.7894922588557 6.2570776601946e-08 BGM TRINITY_DN12977_c0_g1 16.5182698494697 0.996637069304121 OG0005570 TRINITY_DN3458_c1_g1_i1.p2 63.55 98.47 75.19 TRINITY_DN1541_c0_g1_i1.p3 62.46 98.09 74.52 TRINITY_DN12977_c0_g1_i1.p1 62.50 98.70 74.57
BGM_M TRINITY_DN4624_c0_g1 45.1004716302661 2.60374736859148e-07 BAT TRINITY_DN36819_c0_g4 60.8541586097977 1.21872294635683e-05 BRO TRINITY_DN219242_c0_g1 30.3206371445415 0.015799106720104 BGM TRINITY_DN4624_c0_g1 27.532779531194 0.00516170381270003 OG0005572 TRINITY_DN36819_c0_g4_i2.p1 51.04 76.85 59.64 TRINITY_DN219242_c0_g1_i1.p1 53.21 79.49 61.97 TRINITY_DN4624_c0_g1_i1.p1 53.72 83.64 63.69
BGM_M TRINITY_DN2054_c2_g1 2204.70030942024 1.6126364015496e-16 BAT TRINITY_DN3732_c0_g1 1528.72621413647 0.104523585820238 BRO TRINITY_DN1528_c2_g1 1315.2120162458 0.000235367177790887 BGM TRINITY_DN2054_c2_g1 914.099872135427 0.0102342898044098 OG0005573 TRINITY_DN3732_c0_g1_i11.p1 49.60 68.61 55.94 TRINITY_DN1528_c2_g1_i7.p1 50.24 73.96 58.16 TRINITY_DN2054_c2_g1_i2.p1 49.67 71.08 56.82
BGM_M TRINITY_DN1044_c2_g1 372.834607075169 0.00147726777517214 BAT TRINITY_DN3805_c0_g1 379.597987431516 0.979325495851867 BRO TRINITY_DN17127_c0_g1 415.031296615903 0.000111342065052181 BGM TRINITY_DN1044_c2_g1 436.519019137065 0.00166245623676469 OG0005574 TRINITY_DN3805_c0_g1_i2.p1 53.68 94.65 67.34 TRINITY_DN17127_c0_g1_i1.p1 54.18 94.15 67.50 TRINITY_DN1044_c2_g1_i2.p1 52.45 92.31 65.74
BGM_M TRINITY_DN7278_c2_g1 28.891471708827 0.000158959472646688 BAT TRINITY_DN385_c2_g1 31.8598092346171 0.519133629518812 BRO TRINITY_DN1176_c8_g1 43.4797819485617 0.769546708466636 BGM TRINITY_DN7278_c2_g1 28.4052587537048 0.727058276345591 OG0005575 TRINITY_DN385_c2_g1_i2.p1 49.13 66.75 55.00 TRINITY_DN1176_c8_g1_i1.p1 50.99 70.97 57.65 TRINITY_DN7278_c2_g1_i1.p1 49.50 66.00 55.00
BGM_M TRINITY_DN5937_c0_g1 16.7520912269418 2.46635045969917e-11 BAT TRINITY_DN4363_c3_g1 3.4966904713683 0.00918735903847142 BRO TRINITY_DN2802_c1_g1 9.89275735694686 1.60466011617511e-05 BGM TRINITY_DN5937_c0_g1 2.89625776770552 0.0392394322373168 OG0005577 TRINITY_DN4363_c3_g1_i1.p1 55.85 88.30 66.67 TRINITY_DN2802_c1_g1_i1.p1 60.86 85.34 69.13 TRINITY_DN5937_c0_g1_i1.p1 59.45 88.58 69.16
